frame_idx timestamp u v depth_m u_next v_next
1 0.104228300 665.000 185.000 39.9804 666.717 186.355
1 0.104228300 181.000 140.000 18.0864 168.585 140.277
1 0.104228300 449.000 132.000 31.1642 447.282 132.345
1 0.104228300 671.000 159.000 52.3881 672.873 159.955
1 0.104228300 388.000 76.000 33.9498 385.384 75.708
1 0.104228300 901.000 66.000 24.0199 910.748 64.111
1 0.104228300 421.000 87.000 40.7854 419.417 87.029
1 0.104228300 173.000 225.000 18.1404 160.197 228.223
1 0.104228300 490.000 196.000 36.6086 489.167 197.498
1 0.104228300 208.000 173.000 35.1273 202.451 174.354
1 0.104228300 436.000 112.000 33.7612 434.206 112.204
1 0.104228300 343.000 72.000 31.8169 339.342 71.455
1 0.104228300 1186.000 37.000 17.7691 1205.575 33.534
1 0.104228300 653.000 201.000 38.2203 654.760 202.581
1 0.104228300 306.000 80.000 25.3209 300.948 79.962
1 0.104228300 456.000 118.000 31.4872 454.475 118.368
1 0.104228300 186.000 198.000 17.9794 173.994 200.170
1 0.104228300 1076.000 82.000 15.0795 1095.579 79.411
1 0.104228300 356.000 165.000 23.6460 352.570 166.574
1 0.104228300 174.000 125.000 18.0327 161.642 124.912
1 0.104228300 433.000 100.000 35.1273 431.272 100.174
1 0.104228300 273.000 69.000 48.2303 270.542 69.053
