frame_idx timestamp u v depth_m u_next v_next
1 0.103759500 945.000 78.000 77.2289 909.367 81.013
1 0.103759500 972.000 93.000 79.2091 935.578 96.035
1 0.103759500 1059.000 139.000 65.7267 1022.060 141.128
1 0.103759500 306.000 17.000 74.4375 261.548 16.533
1 0.103759500 295.000 30.000 74.4375 249.967 29.754
1 0.103759500 1156.000 30.000 76.2754 1112.768 34.282
1 0.103759500 584.000 180.000 32.8633 549.637 184.303
1 0.103759500 326.000 2.000 71.0150 282.161 1.335
1 0.103759500 836.000 193.000 29.1430 871.355 196.604
1 0.103759500 598.000 205.000 31.8470 563.607 210.223
1 0.103759500 952.000 90.000 79.2091 916.242 92.897
1 0.103759500 284.000 10.000 65.0348 237.984 9.125
1 0.103759500 823.000 356.000 6.4492 826.624 346.437
1 0.103759500 559.000 284.000 9.9011 563.275 287.863
1 0.103759500 752.000 316.000 8.2049 734.791 339.110
1 0.103759500 734.000 205.000 28.4715 770.354 209.684
1 0.103759500 752.000 203.000 28.8706 789.684 206.848
1 0.103759500 1185.000 203.000 30.5857 1154.891 204.600
1 0.103759500 532.000 292.000 9.3047 531.996 296.851
1 0.103759500 533.000 179.000 32.5174 496.447 183.507
1 0.103759500 780.000 303.000 9.0194 764.869 321.643
1 0.103759500 1149.000 204.000 29.7034 1120.105 205.746
1 0.103759500 771.000 314.000 8.1724 756.214 335.837
1 0.103759500 771.000 187.000 29.0061 804.247 190.541
1 0.103759500 821.000 317.000 8.2049 806.241 321.600
1 0.103759500 592.000 247.000 13.6386 590.497 250.158
1 0.103759500 1135.000 179.000 35.5075 1101.818 180.562
1 0.103759500 548.000 179.000 32.6895 512.192 183.340
1 0.103759500 1161.000 203.000 30.8915 1131.141 204.772
1 0.103759500 1111.000 180.000 35.1040 1078.652 181.746
1 0.103759500 1196.000 203.000 33.7612 1165.399 204.569
1 0.103759500 788.000 158.000 29.2811 820.001 160.060
1 0.103759500 1220.000 202.000 34.3239 1188.589 203.421
1 0.103759500 796.000 308.000 8.5218 786.672 310.003
1 0.103759500 739.000 228.000 18.0652 711.734 234.253
1 0.103759500 400.000 298.000 8.6289 407.938 298.646
1 0.103759500 809.000 317.000 8.1187 795.908 322.480
1 0.103759500 761.000 300.000 9.2628 744.106 319.513
1 0.103759500 567.000 179.000 32.3472 531.917 183.252
1 0.103759500 754.000 290.000 9.6235 746.702 295.571
1 0.103759500 496.000 161.000 73.5513 459.440 164.955
1 0.103759500 864.000 370.000 6.0394 860.392 350.440
1 0.103759500 489.000 273.000 10.6339 505.861 272.172
1 0.103759500 503.000 180.000 32.3472 464.865 184.598
1 0.103759500 790.000 300.000 9.1939 776.083 318.462
1 0.103759500 1110.000 205.000 27.7054 1082.172 206.980
1 0.103759500 1031.000 203.000 28.4715 1004.371 205.548
1 0.103759500 1231.000 202.000 34.9057 1199.037 203.386
1 0.103759500 294.000 3.000 66.4334 248.951 2.138
1 0.103759500 1094.000 202.000 30.4350 1065.135 204.343
1 0.103759500 1128.000 202.000 32.0120 1099.379 203.898
1 0.103759500 757.000 229.000 18.0126 730.202 235.270
1 0.103759500 575.000 281.000 10.1450 581.174 284.302
1 0.103759500 251.000 17.000 64.3574 202.529 15.872
1 0.103759500 1070.000 207.000 27.5817 1042.508 209.423
1 0.103759500 285.000 27.000 67.8935 239.708 26.664
1 0.103759500 747.000 244.000 15.3689 721.811 251.795
1 0.103759500 775.000 226.000 18.5535 748.223 231.918
1 0.103759500 740.000 291.000 9.6086 732.211 297.069
1 0.103759500 999.000 213.000 23.1397 974.076 215.747
1 0.103759500 465.000 268.000 10.4363 457.186 273.431
1 0.103759500 1013.000 203.000 28.3409 986.520 205.539
1 0.103759500 322.000 162.000 32.3472 272.951 166.605
1 0.103759500 1043.000 202.000 29.4205 1015.760 204.523
1 0.103759500 239.000 30.000 64.3574 190.048 29.300
1 0.103759500 1061.000 202.000 29.5613 1033.096 204.522
1 0.103759500 376.000 61.000 77.2289 335.408 62.449
1 0.103759500 370.000 77.000 78.2064 329.469 78.918
1 0.103759500 785.000 235.000 16.1736 763.792 241.285
1 0.103759500 341.000 65.000 71.0150 298.417 66.257
1 0.103759500 485.000 262.000 11.0921 475.168 268.021
1 0.103759500 820.000 285.000 10.1450 811.638 291.945
1 0.103759500 766.000 236.000 16.3447 744.484 242.554
1 0.103759500 865.000 251.000 14.2686 847.447 259.139
1 0.103759500 994.000 315.000 22.4666 976.913 315.207
1 0.103759500 795.000 234.000 16.5195 773.583 239.987
1 0.103759500 444.000 285.000 9.5051 436.001 289.993
1 0.103759500 338.000 41.000 69.4192 295.152 41.475
1 0.103759500 338.000 318.000 7.5345 337.461 321.293
2 0.207590100 923.000 81.000 77.2289 888.107 84.688
2 0.207590100 871.000 50.000 76.2754 837.383 53.456
2 0.207590100 874.000 39.000 75.3452 840.346 42.492
2 0.207590100 848.000 72.000 79.2091 814.677 75.303
2 0.207590100 378.000 12.000 75.3452 404.620 22.405
2 0.207590100 761.000 183.000 32.1787 786.857 186.152
2 0.207590100 880.000 66.000 77.2289 846.175 69.444
2 0.207590100 917.000 71.000 77.2289 882.281 74.676
2 0.207590100 912.000 56.000 76.2754 877.479 59.753
2 0.207590100 929.000 68.000 77.2289 893.824 71.909
2 0.207590100 337.000 26.000 65.0348 294.682 24.605
2 0.207590100 382.000 25.000 74.4375 408.955 35.536
2 0.207590100 942.000 34.000 77.2289 906.367 38.272
2 0.207590100 308.000 25.000 64.3574 263.606 22.658
2 0.207590100 872.000 29.000 76.2754 838.358 32.472
2 0.207590100 857.000 48.000 76.2754 823.517 51.372
2 0.207590100 438.000 24.000 77.2289 457.034 33.276
2 0.207590100 531.000 42.000 79.2091 496.572 43.124
2 0.207590100 1153.000 21.000 79.2091 1110.317 27.100
2 0.207590100 292.000 16.000 64.3574 246.327 12.749
2 0.207590100 321.000 7.000 68.6479 277.148 3.768
2 0.207590100 416.000 26.000 77.2289 441.686 33.594
2 0.207590100 1138.000 16.000 78.2064 1095.658 22.063
2 0.207590100 895.000 58.000 77.2289 860.789 61.594
2 0.207590100 1145.000 28.000 77.2289 1102.412 34.072
2 0.207590100 933.000 57.000 77.2289 897.602 61.081
2 0.207590100 778.000 201.000 28.7363 815.738 204.664
2 0.207590100 282.000 18.000 64.3574 236.059 14.717
2 0.207590100 1122.000 17.000 79.2091 1080.353 22.871
2 0.207590100 342.000 5.000 68.6479 299.861 2.247
2 0.207590100 1079.000 50.000 77.2289 1035.381 56.767
2 0.207590100 307.000 7.000 64.3574 262.542 3.583
2 0.207590100 777.000 182.000 29.9918 803.791 185.619
2 0.207590100 710.000 161.000 38.6144 636.726 163.666
2 0.207590100 1087.000 42.000 77.2289 1046.079 47.565
2 0.207590100 794.000 196.000 28.3409 828.497 199.296
2 0.207590100 1099.000 35.000 77.2289 1058.091 40.602
2 0.207590100 935.000 86.000 78.2064 899.630 89.825
2 0.207590100 818.000 195.000 27.5817 856.955 198.428
2 0.207590100 935.000 96.000 78.2064 899.625 99.847
2 0.207590100 736.000 183.000 32.3472 686.037 186.826
2 0.207590100 863.000 63.000 77.2289 829.564 66.394
2 0.207590100 565.000 184.000 32.1787 529.513 187.471
2 0.207590100 1043.000 181.000 33.2167 1011.941 184.251
2 0.207590100 1093.000 182.000 35.1040 1060.368 185.380
2 0.207590100 725.000 169.000 35.1040 650.203 170.630
2 0.207590100 318.000 19.000 64.3574 273.758 16.161
2 0.207590100 1022.000 142.000 65.0348 986.037 145.583
2 0.207590100 482.000 183.000 32.1787 442.544 186.383
2 0.207590100 911.000 81.000 77.2289 876.405 84.623
2 0.207590100 907.000 94.000 77.2289 872.378 97.671
2 0.207590100 857.000 81.000 77.2289 823.627 84.330
2 0.207590100 791.000 207.000 26.7459 831.496 210.578
2 0.207590100 660.000 162.000 38.8573 578.235 167.484
2 0.207590100 254.000 10.000 65.7267 206.759 6.264
2 0.207590100 271.000 18.000 65.7267 224.569 14.642
2 0.207590100 551.000 184.000 32.1787 514.904 187.510
2 0.207590100 700.000 160.000 38.3746 627.357 162.789
2 0.207590100 425.000 334.000 6.9733 434.376 333.984
2 0.207590100 270.000 5.000 67.1555 223.107 1.317
2 0.207590100 871.000 73.000 77.2289 837.231 76.470
2 0.207590100 870.000 196.000 27.9561 904.663 199.963
2 0.207590100 261.000 21.000 66.4334 213.844 17.669
2 0.207590100 248.000 28.000 64.3574 200.148 25.018
2 0.207590100 1162.000 44.000 78.2064 1118.648 49.721
2 0.207590100 562.000 211.000 30.7379 524.867 215.606
2 0.207590100 1056.000 334.000 7.5715 1056.682 331.266
2 0.207590100 238.000 8.000 64.3574 189.142 3.342
2 0.207590100 1150.000 44.000 77.2289 1107.296 49.742
2 0.207590100 344.000 368.000 5.7526 346.716 368.670
2 0.207590100 448.000 184.000 32.0120 406.487 187.591
2 0.207590100 832.000 348.000 6.7670 816.575 344.348
2 0.207590100 1120.000 206.000 27.9561 1125.888 208.869
2 0.207590100 496.000 183.000 32.0120 457.149 186.311
2 0.207590100 701.000 331.000 7.4169 687.687 346.659
2 0.207590100 688.000 207.000 27.8302 656.438 211.457
2 0.207590100 1012.000 181.000 33.5778 981.370 184.172
2 0.207590100 804.000 193.000 27.5817 838.377 196.398
2 0.207590100 800.000 339.000 7.1508 783.461 344.604
2 0.207590100 783.000 328.000 7.5437 771.045 331.041
2 0.207590100 1106.000 181.000 35.3046 1073.030 184.288
2 0.207590100 721.000 251.000 14.5031 694.264 259.701
2 0.207590100 1188.000 204.000 30.1381 1157.157 207.570
2 0.207590100 512.000 183.000 32.0120 474.024 186.218
2 0.207590100 706.000 209.000 26.7459 674.886 213.512
2 0.207590100 556.000 257.000 12.4563 553.808 259.481
2 0.207590100 260.000 310.000 7.4527 277.295 307.949
2 0.207590100 1076.000 181.000 34.9057 1044.339 184.251
2 0.207590100 743.000 329.000 7.4437 734.561 347.744
2 0.207590100 920.000 96.000 77.2289 885.107 99.649
2 0.207590100 801.000 275.000 10.8773 795.837 282.399
2 0.207590100 1066.000 333.000 7.6654 1066.668 330.311
2 0.207590100 710.000 323.000 7.7229 702.917 335.836
2 0.207590100 1082.000 206.000 28.0832 1054.319 209.664
2 0.207590100 717.000 228.000 17.5520 688.122 234.629
2 0.207590100 331.000 323.000 7.4259 338.296 321.589
2 0.207590100 743.000 318.000 8.0447 733.311 336.927
2 0.207590100 749.000 231.000 17.8049 720.629 237.545
2 0.207590100 206.000 15.000 63.0440 154.386 10.697
2 0.207590100 685.000 351.000 6.4627 670.706 366.424
2 0.207590100 790.000 286.000 10.1118 786.426 293.152
2 0.207590100 457.000 164.000 71.0150 418.710 166.691
2 0.207590100 789.000 300.000 9.1530 786.555 306.416
2 0.207590100 1098.000 204.000 32.0120 1069.275 207.731
2 0.207590100 531.000 183.000 32.1787 493.937 186.205
2 0.207590100 1066.000 204.000 29.8469 1037.557 207.803
2 0.207590100 722.000 211.000 28.8706 691.681 215.511
2 0.207590100 733.000 234.000 17.2578 703.770 240.673
2 0.207590100 1043.000 209.000 25.8507 1015.659 212.962
2 0.207590100 802.000 290.000 9.9011 800.369 295.141
2 0.207590100 1028.000 181.000 33.0391 997.411 184.290
2 0.207590100 541.000 183.000 32.1787 504.489 186.258
2 0.207590100 808.000 308.000 8.6531 806.541 311.008
2 0.207590100 298.000 66.000 65.7267 252.876 64.701
2 0.207590100 284.000 1.000 66.4334 237.815 -2.522
2 0.207590100 438.000 289.000 9.4038 456.457 286.058
2 0.207590100 1033.000 205.000 28.0832 1005.096 209.088
2 0.207590100 466.000 184.000 32.0120 425.351 187.505
2 0.207590100 762.000 242.000 15.2551 739.774 248.993
2 0.207590100 848.000 263.000 12.6088 830.741 273.497
2 0.207590100 763.000 308.000 8.5691 768.333 310.550
2 0.207590100 1223.000 203.000 31.3620 1190.654 206.541
2 0.207590100 1119.000 34.000 76.2754 1077.964 39.697
2 0.207590100 272.000 166.000 31.6836 217.864 168.530
2 0.207590100 335.000 62.000 75.3452 292.398 61.223
2 0.207590100 546.000 246.000 12.8715 543.549 248.269
2 0.207590100 1049.000 315.000 8.6049 1052.834 319.905
2 0.207590100 237.000 27.000 64.3574 188.707 23.732
2 0.207590100 347.000 78.000 77.2289 305.206 77.611
2 0.207590100 436.000 183.000 32.1787 393.938 186.518
2 0.207590100 700.000 232.000 16.8346 670.961 238.478
2 0.207590100 776.000 241.000 15.4073 774.802 243.434
2 0.207590100 437.000 272.000 10.0788 425.163 277.459
2 0.207590100 329.000 79.000 77.2289 286.350 78.659
2 0.207590100 645.000 341.000 6.9186 633.384 352.442
2 0.207590100 745.000 243.000 15.4073 723.390 250.240
3 0.311605500 888.000 85.000 79.2091 853.443 87.926
3 0.311605500 815.000 75.000 78.2064 781.779 77.321
3 0.311605500 841.000 43.000 76.2754 807.598 45.518
3 0.311605500 837.000 54.000 77.2289 803.583 56.514
3 0.311605500 894.000 72.000 78.2064 859.270 75.102
3 0.311605500 878.000 59.000 77.2289 843.815 61.854
3 0.311605500 730.000 186.000 32.1787 699.088 188.447
3 0.311605500 883.000 75.000 77.2289 848.566 77.851
3 0.311605500 337.000 10.000 74.4375 364.415 19.491
3 0.311605500 847.000 69.000 77.2289 813.396 71.523
3 0.311605500 830.000 42.000 77.2289 796.621 44.427
3 0.311605500 838.000 32.000 77.2289 804.594 34.465
3 0.311605500 824.000 51.000 77.2289 790.672 53.379
3 0.311605500 907.000 43.000 77.2289 871.953 46.394
3 0.311605500 919.000 49.000 78.2064 883.808 52.436
3 0.311605500 1103.000 33.000 77.2289 1061.971 38.410
3 0.311605500 1187.000 41.000 76.2754 1141.892 47.085
3 0.311605500 293.000 26.000 65.7267 247.587 22.122
3 0.311605500 1095.000 22.000 77.2289 1054.198 27.374
3 0.311605500 264.000 22.000 64.3574 215.865 17.064
3 0.311605500 691.000 186.000 32.1787 659.144 188.507
3 0.311605500 246.000 16.000 64.3574 196.430 10.034
3 0.311605500 1044.000 55.000 78.2064 1003.581 60.304
3 0.311605500 674.000 187.000 32.1787 641.707 189.516
3 0.311605500 1130.000 60.000 79.2091 1087.059 65.342
3 0.311605500 898.000 60.000 78.2064 863.099 63.226
3 0.311605500 861.000 62.000 77.2289 827.122 64.701
3 0.311605500 1058.000 41.000 77.2289 1018.241 45.985
3 0.311605500 654.000 187.000 32.3472 620.760 189.356
3 0.311605500 368.000 7.000 77.2289 394.185 19.646
3 0.311605500 235.000 17.000 64.3574 185.158 11.060
3 0.311605500 828.000 199.000 28.3409 863.027 201.758
3 0.311605500 705.000 186.000 32.1787 673.484 188.398
3 0.311605500 819.000 61.000 78.2064 785.763 63.310
3 0.311605500 262.000 4.000 61.7831 213.180 -2.347
3 0.311605500 275.000 28.000 64.3574 227.558 23.518
3 0.311605500 550.000 187.000 32.1787 469.819 189.306
3 0.311605500 899.000 49.000 77.2289 864.052 52.330
3 0.311605500 295.000 14.000 65.7267 249.201 8.835
3 0.311605500 1170.000 31.000 77.2289 1125.834 37.024
3 0.311605500 830.000 66.000 77.2289 796.667 68.443
3 0.311605500 1142.000 55.000 79.2091 1098.671 60.448
3 0.311605500 908.000 55.000 78.2064 872.901 58.381
3 0.311605500 767.000 172.000 74.4375 735.330 174.357
3 0.311605500 748.000 188.000 32.1787 717.458 190.579
3 0.311605500 300.000 172.000 71.8408 200.193 172.913
3 0.311605500 1071.000 33.000 77.2289 1031.064 38.079
3 0.311605500 857.000 198.000 27.5817 896.268 201.039
3 0.311605500 1060.000 185.000 35.1040 1027.793 188.201
3 0.311605500 284.000 19.000 64.3574 237.571 14.218
3 0.311605500 875.000 86.000 78.2064 840.667 88.802
3 0.311605500 986.000 146.000 65.7267 950.363 149.054
3 0.311605500 824.000 84.000 79.2091 790.670 86.420
3 0.311605500 737.000 230.000 18.6094 708.780 235.591
3 0.311605500 715.000 186.000 32.1787 683.758 188.405
3 0.311605500 443.000 186.000 30.2858 400.303 187.867
3 0.311605500 308.000 13.000 66.4334 336.305 17.683
3 0.311605500 352.000 367.000 5.8507 363.177 365.026
3 0.311605500 1149.000 37.000 78.2064 1105.658 42.796
3 0.311605500 781.000 243.000 15.4073 784.458 245.103
3 0.311605500 1119.000 50.000 78.2064 1077.294 54.994
3 0.311605500 430.000 335.000 6.9811 428.261 338.948
3 0.311605500 1151.000 47.000 78.2064 1107.482 52.750
3 0.311605500 268.000 164.000 32.1787 163.405 164.058
3 0.311605500 525.000 217.000 29.0061 484.557 220.826
3 0.311605500 838.000 76.000 77.2289 804.417 78.483
3 0.311605500 343.000 322.000 7.5807 356.871 321.188
3 0.311605500 206.000 7.000 67.1555 154.715 0.293
3 0.311605500 1181.000 31.000 74.4375 1136.375 37.066
3 0.311605500 1091.000 208.000 27.9561 1095.804 210.841
3 0.311605500 1126.000 208.000 29.0061 1127.282 210.915
3 0.311605500 224.000 15.000 65.7267 173.477 8.885
3 0.311605500 1074.000 184.000 35.1040 1041.070 187.156
3 0.311605500 674.000 214.000 26.9795 641.410 217.777
3 0.311605500 695.000 260.000 13.0070 666.029 269.174
3 0.311605500 1109.000 50.000 77.2289 1067.722 55.145
3 0.311605500 189.000 5.000 68.6479 136.573 -1.359
3 0.311605500 457.000 186.000 30.2858 415.031 187.972
3 0.311605500 755.000 308.000 8.5929 762.919 312.634
3 0.311605500 215.000 20.000 65.0348 163.761 13.865
3 0.311605500 759.000 187.000 32.1787 728.432 189.644
3 0.311605500 406.000 187.000 30.1381 360.806 189.398
3 0.311605500 1070.000 208.000 29.9918 1041.137 211.611
3 0.311605500 201.000 29.000 65.7267 149.009 23.713
3 0.311605500 683.000 242.000 15.9235 652.193 248.668
3 0.311605500 692.000 216.000 27.2172 660.010 219.927
3 0.311605500 515.000 271.000 11.2743 528.995 268.856
3 0.311605500 741.000 312.000 8.4059 749.790 316.382
