frame_idx,timestamp,u,v,depth_m,u_next,v_next
0,1602074877.357449293,630.000,40.000,19.1632,629.606,39.841
0,1602074877.357449293,637.000,14.000,18.6384,636.594,13.737
0,1602074877.357449293,482.000,194.000,19.7598,481.184,194.417
0,1602074877.357449293,520.000,20.000,19.2695,519.399,19.577
0,1602074877.357449293,668.000,59.000,16.5343,667.985,58.936
0,1602074877.357449293,88.000,159.000,21.2168,85.141,159.071
0,1602074877.357449293,716.000,97.000,28.4524,715.545,97.140
0,1602074877.357449293,185.000,234.000,12.8277,181.914,234.661
0,1602074877.357449293,388.000,272.000,7.2555,386.394,273.718
0,1602074877.357449293,524.000,255.000,7.9542,523.949,256.411
0,1602074877.357449293,336.000,153.000,74.3699,334.815,153.057
0,1602074877.357449293,503.000,46.000,31.3722,502.218,45.793
0,1602074877.357449293,772.000,30.000,14.6306,772.662,29.729
0,1602074877.357449293,369.000,81.000,25.3244,367.728,80.755
0,1602074877.357449293,77.000,167.000,20.4199,73.969,167.015
0,1602074877.357449293,576.000,22.000,18.7586,575.486,21.683
1,1602074877.390449047,123.000,183.000,20.5596,120.146,183.298
1,1602074877.390449047,137.000,186.000,20.3557,134.148,186.314
1,1602074877.390449047,11.000,171.000,8.2836,7.717,171.216
1,1602074877.390449047,41.000,116.000,65.9221,38.610,115.878
1,1602074877.390449047,115.000,168.000,21.0761,112.145,168.220
1,1602074877.390449047,675.000,47.000,31.2207,674.582,47.129
1,1602074877.390449047,515.000,52.000,31.0325,514.239,51.991
1,1602074877.390449047,552.000,48.000,33.9269,551.306,48.012
1,1602074877.390449047,46.000,171.000,35.4745,43.271,171.147
1,1602074877.390449047,353.000,169.000,28.0243,351.598,169.297
1,1602074877.390449047,211.000,152.000,87.9946,209.468,152.137
1,1602074877.390449047,188.000,145.000,97.4139,186.442,145.116
1,1602074877.390449047,453.000,126.000,22.8433,452.081,126.177
1,1602074877.390449047,471.000,125.000,23.0959,470.151,125.188
1,1602074877.390449047,349.000,149.000,28.6715,347.684,149.208
1,1602074877.390449047,31.000,89.000,40.0882,28.421,88.670
1,1602074877.390449047,154.000,185.000,20.9885,151.405,185.369
1,1602074877.390449047,359.000,21.000,23.4487,357.772,20.680
1,1602074877.390449047,227.000,147.000,77.7206,225.516,147.102
1,1602074877.390449047,39.000,100.000,46.4184,36.349,99.694
1,1602074877.390449047,30.000,124.000,65.7979,27.572,123.873
1,1602074877.390449047,74.000,167.000,20.5406,70.893,167.148
1,1602074877.390449047,567.000,44.000,31.1113,566.355,44.036
1,1602074877.390449047,499.000,29.000,22.0332,498.275,28.784
1,1602074877.390449047,43.000,157.000,77.8631,40.648,157.078
1,1602074877.390449047,656.000,29.000,23.6370,655.516,29.094
1,1602074877.390449047,26.000,180.000,33.8937,23.022,180.170
1,1602074877.390449047,636.000,15.000,18.5344,635.545,14.889
1,1602074877.390449047,122.000,201.000,20.6213,119.134,201.420
1,1602074877.390449047,532.000,30.000,17.4656,531.384,29.799
1,1602074877.390449047,181.000,234.000,12.7965,177.894,234.781
1,1602074877.390449047,213.000,139.000,77.8235,211.424,139.122
1,1602074877.390449047,520.000,19.000,18.9279,519.432,18.716
1,1602074877.390449047,338.000,292.000,1.5336,335.592,294.424
1,1602074877.390449047,678.000,15.000,35.0178,677.632,14.982
1,1602074877.390449047,166.000,187.000,20.9276,163.473,187.357
1,1602074877.390449047,669.000,59.000,16.6306,668.867,59.109
1,1602074877.390449047,30.000,111.000,55.6331,27.423,110.817
1,1602074877.390449047,750.000,181.000,16.9163,750.309,181.550
1,1602074877.390449047,638.000,56.000,23.4616,637.523,56.172
1,1602074877.390449047,691.000,18.000,25.8354,690.937,17.926
1,1602074877.390449047,481.000,195.000,19.4680,480.225,195.510
1,1602074877.390449047,773.000,29.000,14.5563,773.682,28.854
1,1602074877.390449047,630.000,40.000,19.4625,629.600,39.979
1,1602074877.390449047,523.000,256.000,7.8810,522.942,257.561
1,1602074877.390449047,712.000,98.000,30.5898,711.505,98.251
1,1602074877.390449047,594.000,2.000,23.2309,593.400,1.916
1,1602074877.390449047,335.000,153.000,65.5454,333.784,153.222
1,1602074877.390449047,289.000,17.000,23.0090,287.496,16.562
1,1602074877.390449047,505.000,11.000,19.6262,504.316,10.691
1,1602074877.390449047,387.000,273.000,7.1277,385.374,274.865
2,1602074877.423449278,120.000,183.000,20.5745,117.123,183.170
2,1602074877.423449278,134.000,187.000,20.3467,131.166,187.183
2,1602074877.423449278,8.000,171.000,29.7181,4.564,170.970
2,1602074877.423449278,39.000,116.000,71.6367,36.549,115.728
2,1602074877.423449278,112.000,168.000,21.0674,109.098,168.059
2,1602074877.423449278,552.000,48.000,34.0838,551.367,47.849
2,1602074877.423449278,515.000,51.000,30.7737,514.228,50.824
2,1602074877.423449278,357.000,21.000,23.3281,355.714,20.544
2,1602074877.423449278,452.000,127.000,22.7834,451.060,127.054
2,1602074877.423449278,186.000,145.000,97.4110,184.388,144.932
2,1602074877.423449278,352.000,169.000,28.2041,350.614,169.111
2,1602074877.423449278,44.000,171.000,35.0294,41.226,170.958
2,1602074877.423449278,675.000,48.000,30.4070,674.511,48.003
2,1602074877.423449278,71.000,167.000,22.7481,67.958,166.929
2,1602074877.423449278,3.000,182.000,25.7451,-1.040,182.033
2,1602074877.423449278,209.000,152.000,90.3840,207.451,151.955
2,1602074877.423449278,470.000,125.000,22.9812,469.133,125.037
2,1602074877.423449278,348.000,149.000,28.3673,346.633,149.051
2,1602074877.423449278,37.000,100.000,45.2089,34.353,99.534
2,1602074877.423449278,567.000,45.000,32.4731,566.321,44.885
2,1602074877.423449278,151.000,185.000,20.9803,148.336,185.154
2,1602074877.423449278,38.000,129.000,92.2053,35.756,128.765
2,1602074877.423449278,26.000,116.000,67.2165,23.531,115.726
2,1602074877.423449278,655.000,29.000,23.4520,654.410,28.980
2,1602074877.423449278,28.000,89.000,36.3646,25.370,88.576
2,1602074877.423449278,225.000,147.000,72.7826,223.480,146.927
2,1602074877.423449278,531.000,30.000,16.9114,530.365,29.627
2,1602074877.423449278,40.000,157.000,76.1963,37.650,156.889
2,1602074877.423449278,635.000,15.000,18.4272,634.562,14.704
2,1602074877.423449278,498.000,29.000,22.0310,497.229,28.658
2,1602074877.423449278,677.000,16.000,33.7341,676.633,15.792
2,1602074877.423449278,23.000,128.000,79.9174,20.649,127.733
2,1602074877.423449278,119.000,201.000,20.5230,116.050,201.260
2,1602074877.423449278,1.000,141.000,77.6618,-1.731,140.989
2,1602074877.423449278,23.000,180.000,33.6283,19.991,179.983
2,1602074877.423449278,178.000,235.000,12.6741,174.842,235.631
2,1602074877.423449278,163.000,187.000,21.1028,160.357,187.179
2,1602074877.423449278,669.000,59.000,16.9664,668.873,58.903
2,1602074877.423449278,629.000,40.000,19.4390,628.580,39.841
2,1602074877.423449278,638.000,56.000,23.5459,637.443,56.037
2,1602074877.423449278,593.000,2.000,23.1983,592.496,1.727
2,1602074877.423449278,519.000,19.000,18.7719,518.412,18.547
2,1602074877.423449278,774.000,29.000,14.4419,774.648,28.719
2,1602074877.423449278,691.000,18.000,23.5163,690.919,17.762
2,1602074877.423449278,750.000,182.000,16.7553,750.224,182.434
2,1602074877.423449278,480.000,195.000,19.4747,479.169,195.398
2,1602074877.423449278,684.000,4.000,23.9476,684.075,3.807
2,1602074877.423449278,88.000,198.000,20.7391,84.850,198.215
2,1602074877.423449278,715.000,97.000,29.1209,714.525,97.113
2,1602074877.423449278,385.000,275.000,7.0361,383.318,276.784
2,1602074877.423449278,334.000,153.000,59.0590,332.771,153.035
2,1602074877.423449278,575.000,22.000,18.6035,574.470,21.626
2,1602074877.423449278,212.000,138.000,75.5666,210.396,137.950
2,1602074877.423449278,523.000,257.000,7.8120,522.917,258.430
2,1602074877.423449278,605.000,6.000,16.4232,604.624,5.625
2,1602074877.423449278,733.000,136.000,17.1469,733.177,136.286
3,1602074877.456449509,117.000,184.000,20.4370,114.069,184.272
3,1602074877.456449509,132.000,187.000,20.1972,129.018,187.263
3,1602074877.456449509,2.000,161.000,33.7668,-1.578,160.674
3,1602074877.456449509,356.000,20.000,23.4460,354.689,19.678
3,1602074877.456449509,36.000,116.000,73.5082,33.505,115.806
3,1602074877.456449509,109.000,168.000,21.1106,106.003,168.152
3,1602074877.456449509,551.000,48.000,33.0309,550.314,47.935
3,1602074877.456449509,516.000,318.000,2.1817,515.975,318.026
3,1602074877.456449509,514.000,51.000,30.6009,513.195,50.990
3,1602074877.456449509,451.000,127.000,22.6783,449.999,127.175
3,1602074877.456449509,34.000,99.000,44.4826,31.267,98.622
3,1602074877.456449509,184.000,145.000,97.7978,182.392,145.038
3,1602074877.456449509,41.000,171.000,34.5388,38.130,171.076
3,1602074877.456449509,350.000,169.000,28.0371,348.559,169.235
3,1602074877.456449509,68.000,167.000,21.6974,65.014,167.026
3,1602074877.456449509,566.000,44.000,34.0754,565.329,43.997
3,1602074877.456449509,9.000,173.000,30.4362,5.185,172.661
3,1602074877.456449509,208.000,152.000,89.7556,206.416,152.075
3,1602074877.456449509,469.000,125.000,22.8036,468.028,125.178
3,1602074877.456449509,36.000,130.000,94.3073,33.670,129.832
3,1602074877.456449509,148.000,185.000,20.8374,145.350,185.309
3,1602074877.456449509,344.000,139.000,28.4493,342.641,139.159
3,1602074877.456449509,224.000,147.000,68.3777,222.429,147.074
3,1602074877.456449509,674.000,48.000,29.8902,673.527,48.188
3,1602074877.456449509,23.000,124.000,69.9060,20.544,123.810
3,1602074877.456449509,1.000,183.000,27.9117,-2.393,182.345
3,1602074877.456449509,677.000,16.000,32.8792,676.531,16.046
3,1602074877.456449509,529.000,30.000,18.1563,528.363,29.775
3,1602074877.456449509,37.000,157.000,73.6851,34.596,156.980
3,1602074877.456449509,654.000,29.000,25.6007,653.387,29.171
3,1602074877.456449509,205.000,140.000,91.5113,203.361,140.066
3,1602074877.456449509,634.000,15.000,18.2605,633.619,14.837
3,1602074877.456449509,346.000,155.000,28.5017,344.607,155.206
3,1602074877.456449509,25.000,88.000,34.2406,22.047,87.587
3,1602074877.456449509,20.000,180.000,33.3637,16.900,180.087
3,1602074877.456449509,85.000,198.000,20.6437,81.738,198.299
3,1602074877.456449509,690.000,17.000,23.5950,689.755,16.946
3,1602074877.456449509,175.000,236.000,12.4763,171.705,236.772
3,1602074877.456449509,637.000,56.000,23.7299,636.483,56.233
3,1602074877.456449509,497.000,29.000,22.1208,496.220,28.808
3,1602074877.456449509,115.000,201.000,20.3864,111.991,201.367
3,1602074877.456449509,521.000,40.000,28.5614,520.194,40.007
3,1602074877.456449509,751.000,182.000,16.7240,751.204,182.564
3,1602074877.456449509,593.000,1.000,22.6262,592.402,0.891
3,1602074877.456449509,160.000,187.000,20.9620,157.374,187.280
3,1602074877.456449509,669.000,59.000,17.2776,668.773,59.181
3,1602074877.456449509,518.000,18.000,18.7433,517.389,17.730
3,1602074877.456449509,774.000,29.000,14.3325,774.600,28.924
3,1602074877.456449509,479.000,196.000,19.0793,478.141,196.509
3,1602074877.456449509,583.000,34.000,19.1970,582.520,33.954
3,1602074877.456449509,523.000,259.000,7.7312,522.910,260.569
3,1602074877.456449509,629.000,40.000,19.6432,628.545,40.015
3,1602074877.456449509,423.000,250.000,8.5087,421.813,251.331
3,1602074877.456449509,684.000,4.000,21.8418,683.702,4.119
3,1602074877.456449509,606.000,6.000,16.9196,605.622,5.707
3,1602074877.456449509,655.000,11.000,16.7870,654.649,10.953
3,1602074877.456449509,333.000,153.000,51.9923,331.743,153.202
3,1602074877.456449509,733.000,136.000,17.1159,733.157,136.453
3,1602074877.456449509,711.000,98.000,30.2539,710.411,98.276
3,1602074877.456449509,734.000,172.000,17.2292,734.136,172.474
3,1602074877.456449509,351.000,36.000,22.7030,349.629,35.677
3,1602074877.456449509,358.000,146.000,28.9187,356.671,146.181
3,1602074877.456449509,426.000,11.000,20.4546,424.965,10.629
3,1602074877.456449509,733.000,25.000,15.3066,733.373,24.853
3,1602074877.456449509,532.000,75.000,19.4698,531.338,74.954
3,1602074877.456449509,383.000,277.000,6.9489,381.269,278.892
3,1602074877.456449509,503.000,10.000,19.4008,502.237,9.693
3,1602074877.456449509,78.000,159.000,19.9483,75.160,159.032
3,1602074877.456449509,733.000,4.000,15.2370,733.242,3.826
3,1602074877.456449509,437.000,255.000,8.1202,435.945,256.434
3,1602074877.456449509,680.000,70.000,16.2351,680.094,70.098
3,1602074877.456449509,577.000,168.000,20.6534,576.484,168.394
3,1602074877.456449509,281.000,12.000,22.5840,279.356,11.567
3,1602074877.456449509,522.000,89.000,29.7429,521.177,89.121
4,1602074877.489449501,114.000,184.000,20.2410,110.950,184.242
4,1602074877.489449501,129.000,187.000,20.1044,125.985,187.228
4,1602074877.489449501,355.000,20.000,23.4198,353.631,19.684
4,1602074877.489449501,34.000,115.000,76.4375,31.481,114.788
4,1602074877.489449501,550.000,48.000,31.8383,549.261,47.983
4,1602074877.489449501,106.000,169.000,20.9798,102.960,169.171
4,1602074877.489449501,513.000,51.000,30.8838,512.165,51.021
4,1602074877.489449501,450.000,127.000,22.7273,448.959,127.185
4,1602074877.489449501,183.000,145.000,92.8719,181.329,145.042
4,1602074877.489449501,349.000,170.000,27.9389,347.536,170.260
4,1602074877.489449501,38.000,171.000,34.2067,35.046,171.042
4,1602074877.489449501,27.000,125.000,84.0833,24.563,124.815
4,1602074877.489449501,32.000,99.000,47.2999,29.163,98.704
4,1602074877.489449501,206.000,152.000,90.3551,204.377,152.082
4,1602074877.489449501,565.000,44.000,34.2759,564.250,44.059
4,1602074877.489449501,146.000,186.000,20.7362,143.222,186.293
4,1602074877.489449501,65.000,167.000,21.3850,61.991,166.988
4,1602074877.489449501,345.000,149.000,28.3110,343.555,149.183
4,1602074877.489449501,468.000,125.000,22.8433,467.004,125.184
4,1602074877.489449501,223.000,147.000,66.6549,221.405,147.035
4,1602074877.489449501,686.000,19.000,27.0588,685.642,19.054
4,1602074877.489449501,35.000,157.000,70.3902,32.490,156.959
4,1602074877.489449501,431.000,316.000,1.0597,430.995,316.021
4,1602074877.489449501,654.000,29.000,27.3566,653.370,29.142
4,1602074877.489449501,528.000,30.000,17.9756,527.266,29.868
4,1602074877.489449501,520.000,40.000,28.8943,519.153,40.052
4,1602074877.489449501,634.000,15.000,17.9252,633.575,14.869
4,1602074877.489449501,82.000,198.000,20.4800,78.649,198.278
4,1602074877.489449501,673.000,48.000,29.0739,672.479,48.225
4,1602074877.489449501,497.000,28.000,22.0404,496.183,27.802
4,1602074877.489449501,202.000,140.000,93.2076,200.355,140.063
4,1602074877.489449501,518.000,18.000,18.5039,517.330,17.723
4,1602074877.489449501,158.000,187.000,20.9640,155.333,187.269
4,1602074877.489449501,775.000,29.000,14.2366,775.534,28.957
4,1602074877.489449501,605.000,5.000,16.7192,604.576,4.779
4,1602074877.489449501,113.000,202.000,20.2405,109.920,202.373
4,1602074877.489449501,172.000,237.000,12.4430,168.643,237.754
4,1602074877.489449501,751.000,183.000,16.6272,751.121,183.590
4,1602074877.489449501,654.000,12.000,16.5159,653.668,11.944
4,1602074877.489449501,583.000,34.000,19.1568,582.374,33.938
4,1602074877.489449501,25.000,88.000,34.5351,22.074,87.698
4,1602074877.489449501,636.000,56.000,23.8881,635.406,56.175
4,1602074877.489449501,668.000,59.000,17.9776,667.669,59.208
4,1602074877.489449501,517.000,260.000,7.6111,516.882,261.640
4,1602074877.489449501,422.000,251.000,8.4106,420.675,252.443
4,1602074877.489449501,280.000,12.000,22.6925,278.368,11.523
4,1602074877.489449501,688.000,1.000,18.9970,687.569,1.044
4,1602074877.489449501,479.000,196.000,19.0535,478.051,196.511
4,1602074877.489449501,331.000,153.000,54.0147,329.693,153.210
4,1602074877.489449501,364.000,80.000,24.6638,362.659,79.878
4,1602074877.489449501,425.000,10.000,20.3894,423.920,9.627
4,1602074877.489449501,710.000,99.000,30.3141,709.388,99.343
4,1602074877.489449501,628.000,40.000,20.3561,627.583,40.042
4,1602074877.489449501,673.000,22.000,31.1003,672.350,22.201
4,1602074877.489449501,574.000,21.000,18.0789,573.496,20.763
4,1602074877.489449501,680.000,70.000,16.2970,679.970,70.138
4,1602074877.489449501,521.000,90.000,30.0466,520.130,90.154
4,1602074877.489449501,357.000,146.000,28.8983,355.631,146.158
4,1602074877.489449501,452.000,291.000,6.2762,451.166,293.393
4,1602074877.489449501,75.000,159.000,19.8578,72.018,158.998
4,1602074877.489449501,502.000,10.000,19.3656,501.236,9.668
5,1602074877.522449732,111.000,184.000,20.2056,107.845,184.213
5,1602074877.522449732,126.000,187.000,19.9956,122.825,187.184
5,1602074877.522449732,354.000,20.000,23.7724,352.612,19.614
5,1602074877.522449732,32.000,115.000,69.5563,29.398,114.705
5,1602074877.522449732,549.000,48.000,31.3718,548.184,47.873
5,1602074877.522449732,103.000,169.000,20.8379,99.846,169.136
5,1602074877.522449732,449.000,127.000,22.7008,447.912,127.126
5,1602074877.522449732,564.000,45.000,36.8371,563.175,44.987
5,1602074877.522449732,347.000,170.000,27.8524,345.472,170.189
5,1602074877.522449732,512.000,51.000,31.0302,511.095,50.917
5,1602074877.522449732,181.000,145.000,90.8471,179.259,144.982
5,1602074877.522449732,23.000,124.000,80.3974,20.439,123.755
5,1602074877.522449732,35.000,171.000,34.0276,31.968,171.016
5,1602074877.522449732,344.000,149.000,28.3557,342.543,149.111
5,1602074877.522449732,204.000,152.000,91.0725,202.291,152.006
5,1602074877.522449732,467.000,125.000,22.7268,465.931,125.119
5,1602074877.522449732,143.000,186.000,20.6187,140.149,186.282
5,1602074877.522449732,222.000,148.000,63.6236,220.327,147.989
5,1602074877.522449732,32.000,157.000,69.7435,29.417,156.934
5,1602074877.522449732,431.000,316.000,1.0346,430.981,315.923
5,1602074877.522449732,63.000,167.000,20.9723,59.838,166.925
5,1602074877.522449732,28.000,98.000,48.5415,24.950,97.559
5,1602074877.522449732,672.000,48.000,30.5364,671.399,48.082
5,1602074877.522449732,518.000,39.000,30.6997,517.076,38.934
5,1602074877.522449732,653.000,29.000,26.2937,652.278,29.128
5,1602074877.522449732,686.000,19.000,19.7393,685.652,18.904
5,1602074877.522449732,528.000,30.000,16.4332,527.206,29.774
5,1602074877.522449732,605.000,5.000,16.8074,604.548,4.665
5,1602074877.522449732,673.000,22.000,21.5212,672.410,21.944
5,1602074877.522449732,106.000,205.000,20.0536,102.806,205.321
5,1602074877.522449732,79.000,198.000,20.4822,75.569,198.241
5,1602074877.522449732,17.000,62.000,20.2789,13.325,61.298
5,1602074877.522449732,633.000,15.000,17.4917,632.558,14.756
5,1602074877.522449732,496.000,28.000,21.7668,495.137,27.749
5,1602074877.522449732,517.000,18.000,18.3648,516.278,17.653
5,1602074877.522449732,200.000,140.000,93.9025,198.271,139.997
5,1602074877.522449732,582.000,34.000,19.9802,581.332,33.868
5,1602074877.522449732,751.000,183.000,16.5721,751.036,183.522
5,1602074877.522449732,156.000,184.000,20.6511,153.309,184.145
5,1602074877.522449732,168.000,237.000,12.3775,164.560,237.693
5,1602074877.522449732,775.000,29.000,14.1655,775.417,28.848
5,1602074877.522449732,523.000,262.000,7.5033,522.790,263.575
5,1602074877.522449732,653.000,12.000,16.5898,652.543,11.880
5,1602074877.522449732,688.000,1.000,19.7612,687.676,0.801
5,1602074877.522449732,328.000,302.000,1.4741,325.196,304.512
5,1602074877.522449732,636.000,56.000,24.2320,635.352,56.122
5,1602074877.522449732,706.000,11.000,17.2526,705.647,10.994
5,1602074877.522449732,424.000,10.000,20.2721,422.841,9.560
5,1602074877.522449732,597.000,51.000,17.6828,596.430,50.932
5,1602074877.522449732,363.000,80.000,24.4456,361.544,79.807
5,1602074877.522449732,478.000,197.000,18.6313,476.958,197.477
5,1602074877.522449732,422.000,253.000,8.3429,420.654,254.342
5,1602074877.522449732,278.000,12.000,22.5043,276.279,11.450
5,1602074877.522449732,576.000,169.000,20.4537,575.348,169.369
5,1602074877.522449732,733.000,137.000,16.9647,732.981,137.344
5,1602074877.522449732,574.000,21.000,17.5154,573.403,20.766
5,1602074877.522449732,712.000,93.000,29.4671,711.347,93.213
5,1602074877.522449732,680.000,70.000,16.3694,679.863,70.001
5,1602074877.522449732,520.000,90.000,29.5334,519.045,90.046
5,1602074877.522449732,136.000,257.000,9.6625,131.681,258.172
5,1602074877.522449732,417.000,27.000,20.1328,415.803,26.630
6,1602074877.555449486,108.000,184.000,20.0793,104.799,184.384
6,1602074877.555449486,353.000,19.000,23.9335,351.543,18.776
6,1602074877.555449486,122.000,188.000,20.0177,118.800,188.371
6,1602074877.555449486,29.000,115.000,63.9905,26.313,114.897
6,1602074877.555449486,549.000,48.000,32.4062,548.149,48.021
6,1602074877.555449486,564.000,45.000,42.4047,563.152,45.096
6,1602074877.555449486,100.000,169.000,20.7076,96.797,169.304
6,1602074877.555449486,346.000,170.000,27.8750,344.467,170.322
6,1602074877.555449486,179.000,145.000,89.7874,177.189,145.175
6,1602074877.555449486,518.000,48.000,27.9677,517.042,48.067
6,1602074877.555449486,21.000,124.000,85.4146,18.429,123.955
6,1602074877.555449486,448.000,127.000,22.5648,446.839,127.230
6,1602074877.555449486,32.000,171.000,33.6222,28.832,171.215
6,1602074877.555449486,203.000,152.000,90.4370,201.240,152.180
6,1602074877.555449486,342.000,150.000,28.1671,340.475,150.281
6,1602074877.555449486,30.000,153.000,89.1723,27.418,153.099
6,1602074877.555449486,466.000,126.000,22.6239,464.874,126.242
6,1602074877.555449486,220.000,147.000,63.0630,218.269,147.161
6,1602074877.555449486,705.000,12.000,17.1433,704.548,12.082
6,1602074877.555449486,29.000,133.000,91.5604,26.404,132.984
6,1602074877.555449486,140.000,186.000,20.3536,137.004,186.370
6,1602074877.555449486,652.000,29.000,31.9553,651.176,29.228
6,1602074877.555449486,60.000,167.000,20.8562,56.649,167.169
6,1602074877.555449486,668.000,55.000,26.1376,667.323,55.117
6,1602074877.555449486,527.000,30.000,16.2592,526.084,29.931
6,1602074877.555449486,191.000,142.000,96.1188,189.218,142.160
6,1602074877.555449486,11.000,181.000,34.3607,7.513,181.210
6,1602074877.555449486,27.000,102.000,56.0151,24.200,101.886
6,1602074877.555449486,686.000,19.000,19.7820,685.421,19.053
6,1602074877.555449486,672.000,23.000,19.8419,671.107,23.036
6,1602074877.555449486,149.000,194.000,20.1001,145.905,194.434
6,1602074877.555449486,106.000,202.000,19.9943,102.735,202.510
6,1602074877.555449486,776.000,29.000,14.1674,776.304,28.923
6,1602074877.555449486,325.000,304.000,1.4698,322.009,306.751
6,1602074877.555449486,165.000,238.000,12.2552,161.445,238.930
6,1602074877.555449486,75.000,199.000,20.4168,71.479,199.417
6,1602074877.555449486,751.000,184.000,16.4900,750.957,184.573
6,1602074877.555449486,605.000,5.000,17.0103,604.369,4.761
6,1602074877.555449486,523.000,264.000,7.3967,522.782,265.711
6,1602074877.555449486,581.000,34.000,20.2131,580.215,33.974
6,1602074877.555449486,596.000,51.000,17.6819,595.409,51.050
6,1602074877.555449486,503.000,43.000,29.6195,502.024,43.015
6,1602074877.555449486,420.000,254.000,8.2451,418.615,255.458
6,1602074877.555449486,516.000,18.000,18.2872,515.176,17.748
6,1602074877.555449486,709.000,94.000,29.8086,708.280,94.276
6,1602074877.555449486,477.000,197.000,18.7794,475.994,197.563
6,1602074877.555449486,652.000,12.000,16.7504,651.537,12.024
6,1602074877.555449486,495.000,28.000,21.8529,494.092,27.865
6,1602074877.555449486,630.000,12.000,17.3758,629.592,11.783
6,1602074877.555449486,378.000,283.000,2.0547,376.046,285.196
6,1602074877.555449486,672.000,5.000,19.9595,671.358,5.071
6,1602074877.555449486,680.000,70.000,16.2953,679.803,70.121
6,1602074877.555449486,450.000,296.000,2.1011,449.062,298.523
6,1602074877.555449486,361.000,80.000,24.5715,359.522,79.975
6,1602074877.555449486,423.000,10.000,20.1449,421.772,9.678
6,1602074877.555449486,734.000,173.000,16.9413,733.949,173.501
7,1602074877.588449717,105.000,185.000,19.7988,101.690,185.291
7,1602074877.588449717,351.000,19.000,23.6325,349.469,18.626
7,1602074877.588449717,119.000,188.000,19.6951,115.728,188.309
7,1602074877.588449717,96.000,169.000,20.4586,92.705,169.224
7,1602074877.588449717,548.000,48.000,31.9491,547.092,47.865
7,1602074877.588449717,563.000,45.000,40.0332,562.091,44.941
7,1602074877.588449717,27.000,115.000,58.3050,24.162,114.785
7,1602074877.588449717,517.000,48.000,27.8925,515.986,47.894
7,1602074877.588449717,18.000,124.000,84.4457,15.300,123.880
7,1602074877.588449717,341.000,150.000,28.1679,339.457,150.143
7,1602074877.588449717,178.000,146.000,86.0839,176.157,146.053
7,1602074877.588449717,201.000,152.000,88.8888,199.193,152.070
7,1602074877.588449717,447.000,127.000,22.4139,445.747,127.111
7,1602074877.588449717,29.000,171.000,33.1677,25.717,171.161
7,1602074877.588449717,344.000,170.000,27.5616,342.396,170.228
7,1602074877.588449717,28.000,153.000,82.8424,25.299,153.010
7,1602074877.588449717,465.000,126.000,22.4632,463.833,126.103
7,1602074877.588449717,137.000,186.000,20.5505,134.067,186.325
7,1602074877.588449717,26.000,133.000,95.1329,23.324,132.898
7,1602074877.588449717,705.000,12.000,16.6993,704.488,12.048
7,1602074877.588449717,214.000,142.000,79.5672,212.211,142.035
7,1602074877.588449717,58.000,167.000,20.4281,54.434,167.102
7,1602074877.588449717,526.000,30.000,15.7629,525.073,29.741
7,1602074877.588449717,651.000,30.000,33.8567,650.118,30.067
7,1602074877.588449717,104.000,203.000,19.8270,100.633,203.422
7,1602074877.588449717,671.000,23.000,37.0315,670.217,22.819
7,1602074877.588449717,7.000,181.000,29.9179,2.686,181.196
7,1602074877.588449717,516.000,17.000,18.2187,515.119,16.633
