frame_idx,timestamp,u,v,depth_m,u_next,v_next
0,1614257535.545941353,413.000,117.000,36.1388,409.158,116.817
0,1614257535.545941353,720.000,8.000,31.1871,715.551,8.252
0,1614257535.545941353,264.000,49.000,8.7340,257.939,47.901
0,1614257535.545941353,193.000,108.000,10.6651,186.495,107.528
0,1614257535.545941353,738.000,226.000,6.3826,738.084,226.171
0,1614257535.545941353,91.000,59.000,7.5980,82.033,57.648
0,1614257535.545941353,122.000,28.000,13.3534,114.490,26.481
0,1614257535.545941353,717.000,26.000,33.9914,712.524,26.175
0,1614257535.545941353,49.000,74.000,7.7883,38.944,72.442
0,1614257535.545941353,183.000,5.000,8.8580,175.959,3.048
0,1614257535.545941353,423.000,82.000,32.4723,419.141,81.738
0,1614257535.545941353,449.000,58.000,21.4436,445.194,57.569
0,1614257535.545941353,707.000,43.000,33.2650,702.637,43.127
0,1614257535.545941353,53.000,15.000,12.7433,43.676,12.970
0,1614257535.545941353,288.000,28.000,8.7210,282.524,26.783
0,1614257535.545941353,87.000,81.000,9.3869,78.219,79.925
0,1614257535.545941353,341.000,58.000,22.5700,336.613,57.428
0,1614257535.545941353,725.000,225.000,6.3982,726.337,225.175
0,1614257535.545941353,186.000,69.000,15.5940,179.942,68.158
0,1614257535.545941353,165.000,70.000,11.2754,158.250,69.154
0,1614257535.545941353,376.000,114.000,28.8477,371.949,113.849
0,1614257535.545941353,103.000,92.000,9.7921,94.984,91.310
0,1614257535.545941353,58.000,117.000,64.8642,48.744,116.532
0,1614257535.545941353,689.000,57.000,25.2555,684.863,57.019
0,1614257535.545941353,354.000,64.000,27.6530,349.815,63.534
0,1614257535.545941353,756.000,19.000,28.3870,751.421,19.234
0,1614257535.545941353,145.000,91.000,11.3146,138.116,90.290
0,1614257535.545941353,736.000,61.000,32.6617,731.424,61.181
0,1614257535.545941353,447.000,107.000,21.4137,443.196,106.804
0,1614257535.545941353,63.000,75.000,7.7072,53.218,73.594
0,1614257535.545941353,735.000,23.000,31.9417,730.455,23.168
0,1614257535.545941353,703.000,23.000,32.5600,698.671,23.128
0,1614257535.545941353,228.000,108.000,15.6524,222.462,107.513
0,1614257535.545941353,746.000,216.000,6.2414,745.116,215.801
0,1614257535.545941353,679.000,69.000,54.3315,674.708,69.097
0,1614257535.545941353,138.000,73.000,14.2700,130.691,71.863
0,1614257535.545941353,701.000,57.000,30.3428,696.805,57.062
0,1614257535.545941353,107.000,53.000,7.9348,98.706,51.437
0,1614257535.545941353,34.000,26.000,12.1847,24.260,24.366
0,1614257535.545941353,380.000,63.000,27.6519,375.974,62.604
0,1614257535.545941353,64.000,55.000,7.5790,54.084,53.382
0,1614257535.545941353,366.000,125.000,27.8015,361.904,124.861
0,1614257535.545941353,70.000,9.000,12.7930,61.123,6.866
0,1614257535.545941353,717.000,53.000,33.4104,712.510,53.153
0,1614257535.545941353,376.000,8.000,8.2944,371.638,6.690
0,1614257535.545941353,113.000,77.000,12.9637,105.478,75.971
0,1614257535.545941353,70.000,108.000,7.4579,61.943,107.446
0,1614257535.545941353,354.000,121.000,25.4626,349.815,120.796
0,1614257535.545941353,212.000,112.000,15.9909,206.311,111.566
0,1614257535.545941353,114.000,4.000,9.7732,105.481,2.125
0,1614257535.545941353,43.000,107.000,7.7695,34.013,107.939
0,1614257535.545941353,738.000,40.000,30.7624,733.422,40.174
0,1614257535.545941353,397.000,86.000,36.9321,392.986,85.646
0,1614257535.545941353,318.000,9.000,19.5433,313.346,8.059
0,1614257535.545941353,199.000,5.000,14.5037,192.866,3.411
0,1614257535.545941353,758.000,41.000,28.8171,753.329,41.253
0,1614257535.545941353,300.000,117.000,8.0374,295.570,116.785
0,1614257535.545941353,83.000,11.000,12.3109,74.656,9.191
0,1614257535.545941353,439.000,91.000,20.2497,435.169,90.782
0,1614257535.545941353,434.000,114.000,38.7101,430.183,113.842
0,1614257535.545941353,180.000,98.000,11.1355,173.400,97.457
0,1614257535.545941353,213.000,91.000,16.1448,207.356,90.427
0,1614257535.545941353,31.000,5.000,10.4762,19.964,2.488
0,1614257535.545941353,101.000,72.000,9.8489,92.778,71.035
0,1614257535.545941353,69.000,158.000,78.3352,63.125,157.988
0,1614257535.545941353,319.000,110.000,20.4110,314.509,109.722
0,1614257535.545941353,282.000,16.000,8.8697,276.540,14.686
0,1614257535.545941353,415.000,104.000,35.6697,411.140,103.787
0,1614257535.545941353,695.000,88.000,28.1893,690.783,87.978
0,1614257535.545941353,372.000,47.000,27.7487,367.926,46.486
0,1614257535.545941353,343.000,127.000,19.6822,338.748,126.871
0,1614257535.545941353,256.000,105.000,8.3176,250.280,104.972
0,1614257535.545941353,728.000,190.000,6.4519,728.527,189.906
0,1614257535.545941353,65.000,21.000,13.2864,55.822,19.428
0,1614257535.545941353,336.000,113.000,21.2823,331.650,112.701
0,1614257535.545941353,358.000,87.000,28.2284,353.896,86.690
0,1614257535.545941353,725.000,66.000,31.8108,720.508,66.162
0,1614257535.545941353,234.000,4.000,12.9905,227.882,2.518
0,1614257535.545941353,609.000,99.000,95.8920,604.867,98.994
0,1614257535.545941353,74.000,91.000,12.8869,65.682,90.291
0,1614257535.545941353,387.000,15.000,8.5160,382.853,13.920
0,1614257535.545941353,174.000,57.000,13.7622,167.479,55.810
0,1614257535.545941353,137.000,126.000,87.7343,131.773,125.813
0,1614257535.545941353,286.000,160.000,9.1230,280.549,160.075
0,1614257535.545941353,368.000,31.000,28.7130,363.774,30.246
0,1614257535.545941353,354.000,109.000,28.0838,349.823,108.739
0,1614257535.545941353,134.000,61.000,10.5873,126.510,59.450
0,1614257535.545941353,745.000,4.000,28.7483,740.519,4.067
0,1614257535.545941353,76.000,72.000,8.3012,66.567,70.728
0,1614257535.545941353,323.000,59.000,20.0234,318.337,58.211
0,1614257535.545941353,29.000,73.000,7.7914,19.040,71.580
0,1614257535.545941353,401.000,108.000,35.2003,397.038,107.779
0,1614257535.545941353,721.000,203.000,6.4445,721.891,203.521
0,1614257535.545941353,579.000,116.000,77.1951,575.024,115.973
0,1614257535.545941353,560.000,153.000,61.4590,556.124,152.934
0,1614257535.545941353,606.000,132.000,89.0186,601.886,131.934
0,1614257535.545941353,145.000,105.000,11.6445,138.087,104.402
0,1614257535.545941353,23.000,89.000,91.2483,16.356,88.300
0,1614257535.545941353,160.000,95.000,11.1299,153.065,94.289
0,1614257535.545941353,55.000,38.000,9.2139,45.807,36.277
0,1614257535.545941353,711.000,113.000,40.7980,706.485,113.068
0,1614257535.545941353,302.000,2.000,12.2431,297.082,0.779
0,1614257535.545941353,284.000,139.000,8.5230,278.439,138.816
0,1614257535.545941353,455.000,42.000,22.8422,451.160,41.572
0,1614257535.545941353,60.000,173.000,8.0417,50.200,173.301
0,1614257535.545941353,454.000,75.000,23.3067,450.224,74.694
0,1614257535.545941353,680.000,43.000,36.2838,675.794,43.033
0,1614257535.545941353,568.000,109.000,34.8330,564.107,108.990
0,1614257535.545941353,232.000,123.000,16.0440,226.578,122.850
0,1614257535.545941353,760.000,6.000,28.3394,755.438,6.236
0,1614257535.545941353,440.000,126.000,40.7313,436.213,125.867
0,1614257535.545941353,127.000,117.000,96.1244,121.704,116.793
0,1614257535.545941353,759.000,95.000,28.8467,754.355,95.076
0,1614257535.545941353,694.000,69.000,23.2138,689.853,69.057
0,1614257535.545941353,621.000,152.000,55.0192,616.848,151.927
0,1614257535.545941353,320.000,166.000,21.3358,315.535,166.008
0,1614257535.545941353,427.000,66.000,31.1509,423.090,65.600
0,1614257535.545941353,410.000,81.000,35.0815,406.070,80.626
0,1614257535.545941353,303.000,105.000,15.1645,298.362,104.740
0,1614257535.545941353,739.000,195.000,6.3500,738.584,194.839
0,1614257535.545941353,384.000,103.000,30.1798,379.923,102.819
0,1614257535.545941353,380.000,126.000,24.2344,375.946,125.929
0,1614257535.545941353,220.000,158.000,16.5303,214.591,158.013
0,1614257535.545941353,614.000,85.000,89.1504,609.859,85.024
0,1614257535.545941353,259.000,138.000,9.1654,253.709,138.036
0,1614257535.545941353,116.000,16.000,9.0046,107.935,14.320
0,1614257535.545941353,236.000,164.000,15.9422,230.601,164.003
0,1614257535.545941353,398.000,59.000,34.4313,393.959,58.566
0,1614257535.545941353,398.000,73.000,35.3105,393.982,72.555
0,1614257535.545941353,263.000,161.000,8.7790,257.040,161.047
0,1614257535.545941353,81.000,30.000,11.1345,72.553,28.308
0,1614257535.545941353,48.000,56.000,8.0729,38.132,54.496
0,1614257535.545941353,422.000,44.000,20.6154,418.081,43.510
0,1614257535.545941353,731.000,210.000,6.3929,731.119,210.210
0,1614257535.545941353,178.000,80.000,12.3229,171.540,79.226
0,1614257535.545941353,409.000,35.000,33.3326,405.063,34.535
0,1614257535.545941353,249.000,6.000,11.5965,243.699,4.658
0,1614257535.545941353,248.000,172.000,19.0789,242.863,172.049
0,1614257535.545941353,46.000,120.000,76.5849,36.944,120.045
0,1614257535.545941353,575.000,75.000,31.7878,571.111,74.922
0,1614257535.545941353,283.000,74.000,9.1656,277.538,73.073
0,1614257535.545941353,189.000,168.000,10.9059,182.515,168.083
0,1614257535.545941353,701.000,167.000,7.9324,696.896,166.942
0,1614257535.545941353,565.000,61.000,30.7858,561.141,60.957
0,1614257535.545941353,453.000,162.000,23.5154,449.210,161.942
0,1614257535.545941353,468.000,96.000,24.5500,464.263,95.789
0,1614257535.545941353,418.000,156.000,34.7187,414.122,155.942
0,1614257535.545941353,406.000,48.000,35.1935,402.083,47.564
0,1614257535.545941353,547.000,14.000,28.4839,543.237,13.806
0,1614257535.545941353,655.000,120.000,23.1618,650.990,120.012
0,1614257535.545941353,302.000,157.000,25.4522,297.663,156.951
0,1614257535.545941353,578.000,146.000,99.6943,573.996,145.941
0,1614257535.545941353,482.000,16.000,26.4576,478.273,15.565
0,1614257535.545941353,12.000,82.000,81.9623,5.058,81.144
0,1614257535.545941353,674.000,206.000,6.8734,672.972,206.469
0,1614257535.545941353,553.000,37.000,25.8708,549.242,36.820
0,1614257535.545941353,392.000,157.000,14.1993,387.880,156.952
0,1614257535.545941353,568.000,41.000,21.9887,564.243,40.870
0,1614257535.545941353,323.000,71.000,22.1899,318.537,70.509
0,1614257535.545941353,773.000,179.000,20.0228,768.561,178.928
0,1614257535.545941353,559.000,122.000,51.2822,555.072,121.973
0,1614257535.545941353,347.000,92.000,25.8456,342.736,91.663
0,1614257535.545941353,575.000,99.000,34.8763,571.137,98.973
0,1614257535.545941353,323.000,180.000,21.2385,318.590,180.085
0,1614257535.545941353,471.000,161.000,29.7989,467.268,160.931
0,1614257535.545941353,176.000,171.000,17.9050,170.098,171.056
0,1614257535.545941353,427.000,129.000,38.5394,423.164,128.815
0,1614257535.545941353,409.000,272.000,6.9743,404.602,273.371
0,1614257535.545941353,106.000,175.000,15.3300,98.912,175.122
0,1614257535.545941353,298.000,18.000,8.8427,292.915,16.822
0,1614257535.545941353,432.000,155.000,46.5125,428.203,154.929
0,1614257535.545941353,667.000,44.000,53.5037,662.806,43.956
0,1614257535.545941353,716.000,152.000,23.4968,711.717,151.941
0,1614257535.545941353,612.000,71.000,54.2419,607.938,71.039
0,1614257535.545941353,716.000,130.000,30.4502,711.623,130.026
0,1614257535.545941353,678.000,161.000,23.5551,673.800,160.927
0,1614257535.545941353,713.000,216.000,6.4160,714.024,215.981
0,1614257535.545941353,22.000,167.000,8.8613,15.418,167.077
0,1614257535.545941353,533.000,7.000,25.3120,529.278,6.722
0,1614257535.545941353,552.000,74.000,35.2251,548.183,73.913
0,1614257535.545941353,295.000,234.000,9.1441,289.490,234.783
0,1614257535.545941353,765.000,234.000,6.3026,764.007,234.221
0,1614257535.545941353,656.000,84.000,51.7661,651.662,84.140
0,1614257535.545941353,410.000,65.000,31.3957,406.015,64.588
0,1614257535.545941353,353.000,44.000,25.5324,348.735,43.318
0,1614257535.545941353,401.000,170.000,14.6957,396.913,170.001
0,1614257535.545941353,538.000,22.000,27.7215,534.255,21.814
0,1614257535.545941353,130.000,102.000,11.8139,122.847,101.324
0,1614257535.545941353,561.000,14.000,25.5377,557.215,13.867
0,1614257535.545941353,487.000,152.000,32.9800,483.271,151.937
0,1614257535.545941353,668.000,232.000,7.0440,667.149,232.682
0,1614257535.545941353,470.000,2.000,16.7825,466.294,1.110
0,1614257535.545941353,530.000,137.000,65.5567,526.206,136.970
0,1614257535.545941353,538.000,172.000,34.6560,534.229,171.954
0,1614257535.545941353,645.000,247.000,6.9699,643.910,247.591
0,1614257535.545941353,387.000,1.000,8.0812,382.759,-0.412
0,1614257535.545941353,23.000,37.000,12.7372,12.955,35.377
0,1614257535.545941353,309.000,24.000,11.7934,304.220,22.968
0,1614257535.545941353,353.000,157.000,19.2659,348.762,157.004
0,1614257535.545941353,639.000,223.000,7.1384,637.987,223.486
0,1614257535.545941353,608.000,153.000,51.7585,603.894,152.930
0,1614257535.545941353,288.000,2.000,9.2806,282.909,0.859
0,1614257535.545941353,630.000,191.000,7.1088,629.739,191.185
0,1614257535.545941353,423.000,262.000,7.5624,418.845,263.098
0,1614257535.545941353,34.000,169.000,8.1633,27.384,169.093
0,1614257535.545941353,545.000,1.000,27.8365,541.223,0.753
0,1614257535.545941353,687.000,170.000,8.9106,682.890,169.935
0,1614257535.545941353,635.000,54.000,45.9866,631.030,53.982
0,1614257535.545941353,671.000,175.000,7.0410,669.263,174.824
0,1614257535.545941353,644.000,74.000,47.1629,639.708,74.134
0,1614257535.545941353,641.000,42.000,43.6585,637.027,41.940
0,1614257535.545941353,594.000,104.000,94.5588,589.958,104.045
0,1614257535.545941353,253.000,183.000,18.6773,247.868,183.225
0,1614257535.545941353,416.000,171.000,34.8389,412.149,170.983
0,1614257535.545941353,623.000,66.000,46.3405,618.903,66.036
0,1614257535.545941353,172.000,152.000,11.1458,167.143,151.935
0,1614257535.545941353,549.000,57.000,28.1177,545.145,56.925
0,1614257535.545941353,249.000,255.000,8.0815,242.558,256.265
0,1614257535.545941353,239.000,267.000,7.4152,232.282,268.526
0,1614257535.545941353,216.000,125.000,15.8590,210.408,124.730
0,1614257535.545941353,793.000,168.000,24.0117,788.276,167.904
0,1614257535.545941353,631.000,206.000,7.2417,629.880,206.213
0,1614257535.545941353,33.000,61.000,11.6316,23.575,59.617
0,1614257535.545941353,536.000,151.000,56.2437,532.187,150.885
0,1614257535.545941353,58.000,241.000,7.9904,48.241,242.282
0,1614257535.545941353,471.000,65.000,22.5292,467.270,64.710
0,1614257535.545941353,669.000,20.000,23.9891,665.014,20.007
0,1614257535.545941353,64.000,227.000,8.0352,54.232,228.094
0,1614257535.545941353,477.000,194.000,17.1947,473.320,194.081
0,1614257535.545941353,239.000,187.000,16.0582,233.641,187.226
0,1614257535.545941353,771.000,218.000,6.2757,771.019,217.591
0,1614257535.545941353,735.000,81.000,33.2180,730.387,81.182
0,1614257535.545941353,486.000,133.000,30.2860,482.328,132.886
0,1614257535.545941353,382.000,169.000,23.4212,377.932,169.000
0,1614257535.545941353,514.000,162.000,44.2790,510.246,161.931
0,1614257535.545941353,101.000,233.000,8.8103,92.419,234.060
0,1614257535.545941353,499.000,133.000,37.7238,495.225,132.953
0,1614257535.545941353,605.000,111.000,91.6727,600.893,110.976
0,1614257535.545941353,267.000,237.000,8.7777,261.047,237.964
0,1614257535.545941353,758.000,119.000,37.4796,753.111,119.102
0,1614257535.545941353,487.000,3.000,24.0543,483.178,2.345
0,1614257535.545941353,749.000,72.000,29.5238,744.346,72.177
0,1614257535.545941353,235.000,150.000,15.5825,229.860,149.939
0,1614257535.545941353,663.000,248.000,7.0344,662.337,248.453
0,1614257535.545941353,652.000,56.000,45.8713,647.856,56.006
0,1614257535.545941353,687.000,215.000,6.8651,685.932,215.278
0,1614257535.545941353,439.000,165.000,32.6619,435.219,164.963
0,1614257535.545941353,14.000,61.000,17.5379,3.537,59.457
0,1614257535.545941353,596.000,124.000,76.0466,591.856,123.970
0,1614257535.545941353,677.000,188.000,6.8706,675.499,187.835
0,1614257535.545941353,634.000,174.000,7.0471,635.152,173.782
0,1614257535.545941353,782.000,241.000,8.5991,779.125,241.281
0,1614257535.545941353,499.000,6.000,26.9581,495.300,5.534
0,1614257535.545941353,480.000,75.000,26.1213,476.261,74.748
0,1614257535.545941353,473.000,176.000,17.4095,469.314,175.993
0,1614257535.545941353,210.000,270.000,7.3973,202.699,271.638
0,1614257535.545941353,538.000,40.000,28.7359,534.235,39.835
0,1614257535.545941353,394.000,198.000,14.9895,389.877,198.252
0,1614257535.545941353,750.000,202.000,6.2480,749.271,201.818
0,1614257535.545941353,754.000,244.000,6.3724,753.565,245.078
0,1614257535.545941353,666.000,72.000,53.2074,661.569,72.055
0,1614257535.545941353,143.000,250.000,8.6818,135.279,251.235
0,1614257535.545941353,329.000,158.000,21.6263,324.605,158.020
0,1614257535.545941353,734.000,176.000,6.6610,733.632,175.788
0,1614257535.545941353,678.000,7.000,23.6415,674.031,7.053
0,1614257535.545941353,367.000,145.000,27.4695,362.964,144.944
0,1614257535.545941353,518.000,192.000,20.2652,514.313,192.074
0,1614257535.545941353,197.000,213.000,10.9704,190.516,213.565
0,1614257535.545941353,664.000,31.000,36.1287,659.900,31.016
0,1614257535.545941353,133.000,295.000,6.0993,123.584,297.433
0,1614257535.545941353,487.000,222.000,11.9725,483.328,222.367
0,1614257535.545941353,465.000,21.000,16.8036,461.194,20.453
0,1614257535.545941353,352.000,178.000,19.1992,347.697,178.066
0,1614257535.545941353,283.000,245.000,8.4022,277.197,246.068
0,1614257535.545941353,630.000,130.000,46.4451,625.868,130.041
0,1614257535.545941353,628.000,41.000,49.8663,624.114,40.923
0,1614257535.545941353,367.000,69.000,27.7898,362.928,68.657
0,1614257535.545941353,699.000,10.000,26.9855,694.741,10.122
0,1614257535.545941353,142.000,268.000,7.4347,133.562,269.676
0,1614257535.545941353,183.000,287.000,6.3302,174.756,289.261
0,1614257535.545941353,197.000,199.000,10.9545,190.463,199.413
0,1614257535.545941353,174.000,272.000,7.0628,165.982,273.726
0,1614257535.545941353,267.000,198.000,8.7676,261.103,198.323
0,1614257535.545941353,616.000,121.000,71.2719,611.880,120.992
0,1614257535.545941353,495.000,19.000,26.7258,491.265,18.657
0,1614257535.545941353,342.000,168.000,21.5275,337.761,168.022
0,1614257535.545941353,471.000,33.000,17.9431,467.222,32.522
0,1614257535.545941353,793.000,152.000,28.6120,787.950,151.945
0,1614257535.545941353,651.000,224.000,6.9738,650.086,224.655
0,1614257535.545941353,472.000,120.000,49.5262,468.241,119.892
0,1614257535.545941353,683.000,18.000,23.8036,678.972,18.118
0,1614257535.545941353,700.000,147.000,25.0969,695.873,146.960
0,1614257535.545941353,628.000,77.000,49.9086,623.940,77.054
0,1614257535.545941353,231.000,226.000,10.7995,224.965,226.686
0,1614257535.545941353,374.000,293.000,5.9012,369.015,295.049
0,1614257535.545941353,325.000,201.000,14.4778,320.369,201.311
0,1614257535.545941353,451.000,17.000,20.4781,447.145,16.278
0,1614257535.545941353,333.000,2.000,19.9271,328.562,0.956
0,1614257535.545941353,662.000,4.000,24.2566,658.069,4.035
0,1614257535.545941353,235.000,253.000,8.1723,228.480,254.227
0,1614257535.545941353,716.000,191.000,6.4519,716.905,190.711
0,1614257535.545941353,166.000,290.000,6.2965,157.374,292.342
0,1614257535.545941353,437.000,270.000,7.3494,432.967,271.222
0,1614257535.545941353,163.000,190.000,17.7866,156.481,190.303
0,1614257535.545941353,297.000,210.000,9.0299,291.671,210.434
0,1614257535.545941353,474.000,134.000,16.9375,470.259,133.893
0,1614257535.545941353,524.000,68.000,36.8255,520.262,67.829
0,1614257535.545941353,455.000,181.000,22.2553,451.210,181.045
0,1614257535.545941353,481.000,106.000,26.3302,477.276,105.870
0,1614257535.545941353,434.000,195.000,17.1749,430.141,195.161
1,1614257535.578941345,543.000,157.000,53.9716,539.277,157.157
1,1614257535.578941345,675.000,94.000,39.8388,670.708,94.270
1,1614257535.578941345,221.000,75.000,15.3672,215.438,74.496
1,1614257535.578941345,190.000,86.000,17.6176,183.826,85.539
1,1614257535.578941345,717.000,96.000,34.9252,712.575,96.263
1,1614257535.578941345,335.000,79.000,22.4689,330.703,78.785
1,1614257535.578941345,715.000,39.000,32.8398,710.654,39.339
1,1614257535.578941345,193.000,73.000,16.8156,187.141,72.491
1,1614257535.578941345,258.000,48.000,8.5672,252.032,47.214
1,1614257535.578941345,742.000,95.000,32.2466,737.497,95.297
1,1614257535.578941345,155.000,12.000,14.4752,148.430,10.691
1,1614257535.578941345,157.000,37.000,15.0273,150.148,35.597
1,1614257535.578941345,316.000,84.000,22.3536,311.635,83.815
1,1614257535.578941345,143.000,8.000,14.2345,136.447,6.694
1,1614257535.578941345,85.000,3.000,10.8593,76.840,1.479
1,1614257535.578941345,174.000,38.000,16.2271,167.597,36.894
1,1614257535.578941345,131.000,13.000,13.4693,124.036,11.816
1,1614257535.578941345,749.000,132.000,38.7144,744.258,132.230
1,1614257535.578941345,180.000,95.000,10.7657,173.511,94.657
1,1614257535.578941345,160.000,23.000,14.8615,153.579,21.817
1,1614257535.578941345,712.000,79.000,33.8808,707.640,79.314
1,1614257535.578941345,101.000,46.000,7.6491,92.667,44.491
1,1614257535.578941345,183.000,30.000,7.2919,176.328,28.804
1,1614257535.578941345,402.000,96.000,35.5864,398.214,95.978
1,1614257535.578941345,687.000,34.000,29.5857,682.954,34.243
1,1614257535.578941345,724.000,146.000,43.0502,719.508,146.164
1,1614257535.578941345,89.000,60.000,7.7428,79.835,58.730
1,1614257535.578941345,119.000,5.000,11.9223,111.243,3.568
1,1614257535.578941345,705.000,107.000,35.4085,700.664,107.266
1,1614257535.578941345,753.000,58.000,28.3798,748.501,58.365
1,1614257535.578941345,61.000,47.000,7.4703,51.471,45.662
1,1614257535.578941345,372.000,86.000,28.4365,368.048,85.898
1,1614257535.578941345,88.000,42.000,7.6665,78.895,40.405
1,1614257535.578941345,211.000,34.000,14.1682,205.268,32.827
1,1614257535.578941345,385.000,117.000,15.2971,380.937,117.063
1,1614257535.578941345,158.000,54.000,15.4223,151.326,53.100
1,1614257535.578941345,712.000,26.000,34.3532,707.682,26.361
1,1614257535.578941345,171.000,2.000,8.8272,164.295,0.395
1,1614257535.578941345,228.000,138.000,16.4174,222.688,138.248
1,1614257535.578941345,751.000,86.000,29.9919,746.524,86.280
1,1614257535.578941345,88.000,87.000,9.3393,79.763,86.348
1,1614257535.578941345,698.000,81.000,25.7774,693.887,81.220
1,1614257535.578941345,199.000,52.000,14.9494,193.052,51.232
1,1614257535.578941345,743.000,28.000,30.6894,738.466,28.417
1,1614257535.578941345,414.000,119.000,36.6721,410.225,119.036
1,1614257535.578941345,186.000,106.000,10.5482,179.420,105.747
1,1614257535.578941345,321.000,124.000,21.7984,316.668,123.967
1,1614257535.578941345,721.000,109.000,34.9771,716.578,109.254
1,1614257535.578941345,209.000,2.000,14.2530,203.181,0.260
1,1614257535.578941345,757.000,107.000,28.5475,752.448,107.245
1,1614257535.578941345,737.000,226.000,6.3060,737.206,225.892
1,1614257535.578941345,364.000,100.000,27.9542,360.005,99.944
1,1614257535.578941345,450.000,97.000,21.6863,446.301,96.996
1,1614257535.578941345,118.000,88.000,10.9075,110.418,87.492
1,1614257535.578941345,685.000,57.000,26.4028,681.004,57.210
1,1614257535.578941345,731.000,70.000,32.6052,726.570,70.319
1,1614257535.578941345,25.000,120.000,13.2845,18.639,119.947
1,1614257535.578941345,112.000,59.000,10.9766,104.400,57.983
1,1614257535.578941345,106.000,2.000,12.3343,97.918,0.256
1,1614257535.578941345,39.000,75.000,7.5869,28.726,73.803
