frame_idx,timestamp,vx_cam,vy_cam,vz_cam,speed_mps
126,1614257539.835951328,0.00229,-0.29794,6.76041,6.76698
127,1614257539.868951559,-0.00245,-0.31173,6.78518,6.79234
128,1614257539.901951551,-0.00123,-0.31771,6.78832,6.79575
129,1614257539.934951782,-0.00001,-0.32370,6.79147,6.79918
130,1614257539.967951536,0.00121,-0.32968,6.79461,6.80261
131,1614257540.000951767,0.03084,-0.33884,6.81998,6.82846
132,1614257540.033951759,0.06047,-0.34799,6.84535,6.85446
133,1614257540.066951990,0.09010,-0.35715,6.87072,6.88059
134,1614257540.099952221,0.07704,-0.34430,6.90431,6.91332
135,1614257540.132951975,0.06399,-0.33148,6.93791,6.94612
136,1614257540.165952206,0.05094,-0.31867,6.97151,6.97898
137,1614257540.198952198,0.00565,-0.29357,6.98571,6.99188
138,1614257540.231952429,-0.03964,-0.26848,6.99992,7.00517
139,1614257540.264952421,-0.08493,-0.24341,7.01413,7.01887
140,1614257540.297952414,-0.11752,-0.23850,7.03032,7.03535
141,1614257540.330952406,-0.15011,-0.23359,7.04652,7.05198
142,1614257540.363952637,-0.18269,-0.22868,7.06271,7.06877
143,1614257540.396952868,-0.12115,-0.27733,7.07490,7.08137
144,1614257540.429952860,-0.05959,-0.32598,7.08706,7.09481
145,1614257540.462952852,0.00197,-0.37463,7.09921,7.10909
146,1614257540.495952845,0.07442,-0.39355,7.12057,7.13183
147,1614257540.528953075,0.14688,-0.41247,7.14194,7.15534
148,1614257540.561953068,0.21933,-0.43138,7.16331,7.17964
149,1614257540.594953299,0.17250,-0.38280,7.18971,7.20196
150,1614257540.627953053,0.12565,-0.33423,7.21611,7.22494
151,1614257540.660953283,0.07879,-0.28567,7.24252,7.24858
152,1614257540.693953514,0.01391,-0.27141,7.24021,7.24531
153,1614257540.726953506,-0.05095,-0.25713,7.23789,7.24264
154,1614257540.759953737,-0.11582,-0.24285,7.23558,7.24058
155,1614257540.792953491,-0.12765,-0.24328,7.25080,7.25601
156,1614257540.825953722,-0.13948,-0.24370,7.26603,7.27145
157,1614257540.858953714,-0.15131,-0.24410,7.28126,7.28692
158,1614257540.891953945,-0.14511,-0.20794,7.31251,7.31690
159,1614257540.924953938,-0.13891,-0.17179,7.34376,7.34709
160,1614257540.957953930,-0.13271,-0.13563,7.37502,7.37746
161,1614257540.990954161,-0.10072,-0.15011,7.37922,7.38144
162,1614257541.023954153,-0.06872,-0.16459,7.38342,7.38557
163,1614257541.056954384,-0.03673,-0.17907,7.38761,7.38987
164,1614257541.089954376,-0.00857,-0.23994,7.40381,7.40770
165,1614257541.122954607,0.01957,-0.30081,7.41997,7.42609
166,1614257541.155954361,0.04771,-0.36170,7.43610,7.44504
167,1614257541.188954592,0.02534,-0.35859,7.45500,7.46366
168,1614257541.221954584,0.00296,-0.35547,7.47390,7.48235
169,1614257541.254954815,-0.01942,-0.35233,7.49280,7.50111
170,1614257541.287954569,-0.02698,-0.34720,7.48421,7.49231
171,1614257541.320954800,-0.03455,-0.34207,7.47562,7.48352
172,1614257541.353955030,-0.04212,-0.33694,7.46703,7.47474
173,1614257541.386955023,0.01581,-0.36940,7.48277,7.49190
174,1614257541.419955254,0.07374,-0.40186,7.49855,7.50968
175,1614257541.452955246,0.13165,-0.43431,7.51437,7.52806
176,1614257541.485955238,0.15809,-0.43164,7.52393,7.53796
177,1614257541.518955231,0.18452,-0.42898,7.53350,7.54796
178,1614257541.551955462,0.21095,-0.42634,7.54307,7.55805
179,1614257541.584955454,0.15954,-0.41752,7.53844,7.55168
180,1614257541.617955685,0.10814,-0.40867,7.53381,7.54566
181,1614257541.650955677,0.05674,-0.39979,7.52917,7.53999
182,1614257541.683955669,0.05484,-0.42637,7.55102,7.56325
183,1614257541.716955900,0.05292,-0.45295,7.57289,7.58660
184,1614257541.749955893,0.05098,-0.47952,7.59475,7.61005
185,1614257541.782956123,0.10520,-0.48420,7.59333,7.60948
186,1614257541.815955877,0.15940,-0.48900,7.59192,7.60932
187,1614257541.848956108,0.21359,-0.49392,7.59052,7.60957
188,1614257541.881956100,0.16527,-0.45449,7.59209,7.60748
189,1614257541.914956331,0.11700,-0.41499,7.59356,7.60579
190,1614257541.947956562,0.06878,-0.37542,7.59493,7.60451
191,1614257541.980956316,-0.01409,-0.33121,7.62741,7.63461
192,1614257542.013956547,-0.09696,-0.28690,7.65976,7.66575
193,1614257542.046956539,-0.17983,-0.24250,7.69199,7.69791
194,1614257542.079956770,-0.17364,-0.25309,7.71550,7.72160
195,1614257542.112956762,-0.16742,-0.26365,7.73902,7.74532
196,1614257542.145956755,-0.16117,-0.27418,7.76255,7.76906
197,1614257542.178956747,-0.11093,-0.33811,7.76802,7.77617
198,1614257542.211956978,-0.06064,-0.40201,7.77331,7.78394
199,1614257542.244956970,-0.01029,-0.46589,7.77843,7.79237
200,1614257542.277957201,0.06491,-0.50061,7.77869,7.79505
201,1614257542.310957193,0.14011,-0.53530,7.77883,7.79849
202,1614257542.343957186,0.21533,-0.56996,7.77886,7.80268
203,1614257542.376957417,0.20477,-0.54583,7.80125,7.82300
204,1614257542.409957409,0.19418,-0.52177,7.82372,7.84350
205,1614257542.442957640,0.10310,-0.48915,7.80460,7.82060
206,1614257542.475957394,0.01196,-0.45674,7.78543,7.79883
207,1614257542.508957624,-0.07924,-0.42454,7.76621,7.77821
208,1614257542.541957617,-0.10263,-0.37034,7.74211,7.75164
209,1614257542.574957848,-0.12610,-0.31627,7.71783,7.72534
210,1614257542.607958078,-0.14966,-0.26233,7.69339,7.69931
211,1614257542.640958071,-0.13146,-0.24122,7.73467,7.73955
212,1614257542.673958063,-0.11324,-0.21998,7.77591,7.77984
213,1614257542.706958055,-0.09502,-0.19861,7.81709,7.82019
214,1614257542.739958286,-0.09269,-0.21537,7.83319,7.83670
215,1614257542.772958279,-0.09037,-0.23213,7.84930,7.85325
216,1614257542.805958509,-0.08804,-0.24889,7.86541,7.86984
217,1614257542.838958502,-0.06195,-0.28619,7.86372,7.86917
218,1614257542.871958494,-0.03587,-0.32350,7.86194,7.86867
219,1614257542.904958725,-0.00981,-0.36082,7.86008,7.86836
220,1614257542.937958717,0.00222,-0.35846,7.85019,7.85837
221,1614257542.970958948,0.01426,-0.35607,7.84031,7.84840
222,1614257543.003958702,0.02629,-0.35365,7.83045,7.83847
223,1614257543.036958933,0.00496,-0.34818,7.80442,7.81219
224,1614257543.069958925,-0.01638,-0.34272,7.77841,7.78597
225,1614257543.102959156,-0.03773,-0.33726,7.75239,7.75982
226,1614257543.135959387,-0.03842,-0.33295,7.82677,7.83394
227,1614257543.168959141,-0.03910,-0.32858,7.90114,7.90807
228,1614257543.201959372,-0.03977,-0.32415,7.97552,7.98220
229,1614257543.234959364,-0.05998,-0.29896,7.96871,7.97454
230,1614257543.267959595,-0.08018,-0.27377,7.96190,7.96701
231,1614257543.300959587,-0.10039,-0.24858,7.95509,7.95960
232,1614257543.333959579,-0.12138,-0.25962,7.93317,7.93834
233,1614257543.366959572,-0.14236,-0.27064,7.91125,7.91715
234,1614257543.399959803,-0.16335,-0.28163,7.88932,7.89603
235,1614257543.432959795,-0.15983,-0.28148,7.95500,7.96158
236,1614257543.465960026,-0.15630,-0.28144,8.02069,8.02715
237,1614257543.498959780,-0.15275,-0.28151,8.08639,8.09273
238,1614257543.531960011,-0.14061,-0.26956,8.09108,8.09679
239,1614257543.564960241,-0.12847,-0.25762,8.09579,8.10091
240,1614257543.597960234,-0.11632,-0.24569,8.10052,8.10508
241,1614257543.630960464,-0.08194,-0.27890,8.04849,8.05373
242,1614257543.663960218,-0.04754,-0.31213,7.99647,8.00270
243,1614257543.696960449,-0.01314,-0.34537,7.94447,7.95199
244,1614257543.729960442,-0.00544,-0.36464,7.93982,7.94819
245,1614257543.762960672,0.00226,-0.38392,7.93519,7.94448
246,1614257543.795960665,0.00996,-0.40320,7.93058,7.94083
247,1614257543.828960657,-0.00209,-0.39325,8.13097,8.14048
248,1614257543.861960888,-0.01417,-0.38323,8.33136,8.34018
249,1614257543.894960880,-0.02628,-0.37313,8.53174,8.53994
250,1614257543.927961111,-0.02528,-0.36911,8.40016,8.40831
251,1614257543.960961103,-0.02421,-0.36502,8.26859,8.27668
252,1614257543.993961334,-0.02307,-0.36088,8.13702,8.14505
253,1614257544.026961088,-0.02355,-0.35401,7.99040,7.99827
254,1614257544.059961319,-0.02391,-0.34718,7.84378,7.85149
255,1614257544.092961311,-0.02415,-0.34040,7.69715,7.70472
256,1614257544.125961542,-0.02617,-0.34237,7.86049,7.86799
257,1614257544.158961773,-0.02835,-0.34432,8.02382,8.03126
258,1614257544.191961527,-0.03068,-0.34626,8.18716,8.19453
259,1614257544.224961758,-0.03349,-0.33870,8.20194,8.20900
260,1614257544.257961750,-0.03632,-0.33114,8.21673,8.22348
261,1614257544.290961981,-0.03915,-0.32357,8.23151,8.23796
262,1614257544.323961973,-0.02675,-0.33782,8.20125,8.20825
263,1614257544.356961966,-0.01433,-0.35208,8.17100,8.17859
264,1614257544.389961958,-0.00190,-0.36634,8.14076,8.14900
265,1614257544.422962189,0.00555,-0.38508,8.23793,8.24692
266,1614257544.455962420,0.01294,-0.40383,8.33510,8.34489
267,1614257544.488962412,0.02025,-0.42259,8.43228,8.44289
268,1614257544.521962404,0.01096,-0.41051,8.36463,8.37470
269,1614257544.554962397,0.00171,-0.39841,8.29698,8.30654
270,1614257544.587962627,-0.00752,-0.38630,8.22933,8.23839
271,1614257544.620962620,-0.01559,-0.39082,8.17011,8.17947
272,1614257544.653962851,-0.02366,-0.39532,8.11089,8.12055
273,1614257544.686962843,-0.03174,-0.39979,8.05167,8.06165
274,1614257544.719962835,-0.03983,-0.40424,7.99245,8.00276
275,1614257544.752963066,-0.02949,-0.40722,8.06849,8.07882
276,1614257544.785963058,-0.01911,-0.41016,8.14453,8.15488
277,1614257544.818963289,-0.00870,-0.41306,8.22057,8.23095
278,1614257544.851963043,0.01093,-0.38941,8.21917,8.22839
279,1614257544.884963274,0.03058,-0.36577,8.21772,8.22591
280,1614257544.917963266,0.05024,-0.34216,8.21622,8.22350
281,1614257544.950963497,0.08216,-0.35294,8.22183,8.22981
282,1614257544.983963490,0.11407,-0.36373,8.22742,8.23625
283,1614257545.016963482,0.14598,-0.37454,8.23301,8.24282
284,1614257545.049963713,0.12626,-0.36196,8.24295,8.25186
285,1614257545.082963705,0.10657,-0.34937,8.25292,8.26100
286,1614257545.115963936,0.08690,-0.33675,8.26292,8.27024
287,1614257545.148963928,0.04285,-0.30588,8.26494,8.27071
288,1614257545.181963921,-0.00121,-0.27502,8.26709,8.27166
289,1614257545.214963913,-0.04528,-0.24420,8.26936,8.27309
290,1614257545.247964144,-0.03572,-0.25301,8.25460,8.25855
291,1614257545.280964136,-0.02617,-0.26179,8.23982,8.24402
292,1614257545.313964367,-0.01664,-0.27055,8.22502,8.22949
293,1614257545.346964121,-0.02830,-0.30626,8.24929,8.25502
294,1614257545.379964352,-0.03993,-0.34199,8.27357,8.28073
295,1614257545.412964582,-0.05151,-0.37773,8.29785,8.30661
296,1614257545.445964575,-0.04768,-0.37483,8.29461,8.30322
297,1614257545.478964806,-0.04385,-0.37193,8.29137,8.29983
298,1614257545.511964560,-0.04003,-0.36903,8.28813,8.29644
299,1614257545.544964790,-0.02462,-0.35270,8.27545,8.28300
300,1614257545.577964783,-0.00922,-0.33639,8.26274,8.26959
301,1614257545.610965014,0.00615,-0.32011,8.24997,8.25618
302,1614257545.643965244,-0.00681,-0.34696,8.27999,8.28726
303,1614257545.676965237,-0.01970,-0.37378,8.31008,8.31850
304,1614257545.709965229,-0.03252,-0.40056,8.34024,8.34992
305,1614257545.742965221,-0.02923,-0.40955,8.34520,8.35529
306,1614257545.775965452,-0.02594,-0.41853,8.35015,8.36068
307,1614257545.808965445,-0.02263,-0.42750,8.35511,8.36607
308,1614257545.841965675,-0.02964,-0.42978,8.34837,8.35948
309,1614257545.874965429,-0.03667,-0.43205,8.34164,8.35291
310,1614257545.907965660,-0.04372,-0.43432,8.33494,8.34636
311,1614257545.940965652,-0.05534,-0.44475,8.42413,8.43605
312,1614257545.973965883,-0.06681,-0.45534,8.51334,8.52577
313,1614257546.006966114,-0.07813,-0.46607,8.60256,8.61553
314,1614257546.039965868,-0.05162,-0.45502,8.46864,8.48101
315,1614257546.072966099,-0.02535,-0.44379,8.33469,8.34654
316,1614257546.105966091,-0.02172,-0.44652,8.23781,8.24994
317,1614257546.138966322,-0.01827,-0.44911,8.14094,8.15334
318,1614257546.171966314,-0.01501,-0.45158,8.04406,8.05674
319,1614257546.204966307,0.00088,-0.44690,8.17941,8.19161
320,1614257546.237966537,0.01701,-0.44218,8.31474,8.32651
321,1614257546.270966530,0.01039,-0.41673,8.32380,8.33423
322,1614257546.303966761,0.00381,-0.39126,8.33285,8.34203
323,1614257546.336966753,-0.00273,-0.36577,8.34188,8.34990
324,1614257546.369966745,-0.02879,-0.33491,8.50004,8.50668
325,1614257546.402966738,-0.05454,-0.30369,8.65819,8.66369
326,1614257546.435966969,-0.06536,-0.28833,8.51212,8.51725
327,1614257546.468966961,-0.07643,-0.27328,8.36605,8.37087
328,1614257546.501967192,-0.08098,-0.28845,8.29487,8.30028
329,1614257546.534966946,-0.08562,-0.30368,8.22371,8.22976
330,1614257546.567967176,-0.09034,-0.31897,8.15257,8.15931
331,1614257546.600967407,-0.06765,-0.35898,8.22127,8.22938
332,1614257546.633967400,-0.04488,-0.39903,8.28991,8.29963
333,1614257546.666967630,-0.02203,-0.43912,8.35851,8.37007
334,1614257546.699967384,0.01458,-0.43802,8.38905,8.40049
335,1614257546.732967615,0.05124,-0.43696,8.41955,8.43104
336,1614257546.765967607,0.04677,-0.39989,8.43294,8.44254
337,1614257546.798967838,0.04234,-0.36282,8.44634,8.45424
338,1614257546.831968069,0.00614,-0.37779,8.43679,8.44525
339,1614257546.864967823,-0.03008,-0.39275,8.42728,8.43648
340,1614257546.897968054,-0.05474,-0.39856,8.42532,8.43492
341,1614257546.930968046,-0.07940,-0.40439,8.42339,8.43347
342,1614257546.963968277,-0.10406,-0.41022,8.42149,8.43211
343,1614257546.996968269,-0.10553,-0.39735,8.42203,8.43206
344,1614257547.029968500,-0.10700,-0.38447,8.42259,8.43204
345,1614257547.062968254,-0.10847,-0.37159,8.42316,8.43205
346,1614257547.095968485,-0.08358,-0.38333,8.44080,8.44992
347,1614257547.128968477,-0.05869,-0.39509,8.45842,8.46785
348,1614257547.161968708,-0.03378,-0.40688,8.47601,8.48584
349,1614257547.194968939,-0.04822,-0.41875,8.45695,8.46745
350,1614257547.227968693,-0.06267,-0.43063,8.43789,8.44910
351,1614257547.260968924,-0.07713,-0.44251,8.41884,8.43082
352,1614257547.293968916,-0.06041,-0.41962,8.40237,8.41306
353,1614257547.326969147,-0.04370,-0.39672,8.38589,8.39538
354,1614257547.359969139,-0.02702,-0.37383,8.36938,8.37777
355,1614257547.392969131,0.00228,-0.34292,8.38085,8.38786
356,1614257547.425969124,0.03158,-0.31200,8.39227,8.39812
357,1614257547.458969355,0.06089,-0.28107,8.40364,8.40855
358,1614257547.491969585,0.04312,-0.29135,8.40913,8.41429
359,1614257547.524969578,0.02535,-0.30163,8.41462,8.42007
360,1614257547.557969570,0.00758,-0.31191,8.42011,8.42589
361,1614257547.590969563,0.03964,-0.34650,8.42532,8.43254
362,1614257547.623969793,0.07171,-0.38108,8.43054,8.43945
363,1614257547.656969786,0.10379,-0.41566,8.43576,8.44663
364,1614257547.689970016,0.09167,-0.42147,8.43430,8.44532
365,1614257547.722970009,0.07955,-0.42729,8.43283,8.44402
366,1614257547.755970001,0.06744,-0.43310,8.43136,8.44275
367,1614257547.788970232,0.01984,-0.41207,8.43601,8.44609
368,1614257547.821970224,-0.02775,-0.39103,8.44064,8.44974
369,1614257547.854970455,-0.07533,-0.36996,8.44526,8.45370
370,1614257547.887970209,-0.06367,-0.36008,8.44015,8.44807
371,1614257547.920970440,-0.05201,-0.35020,8.43504,8.44247
372,1614257547.953970432,-0.04035,-0.34032,8.42993,8.43689
373,1614257547.986970663,-0.03961,-0.34808,8.44758,8.45484
374,1614257548.019970894,-0.03886,-0.35584,8.46522,8.47279
375,1614257548.052970648,-0.03812,-0.36362,8.48286,8.49074
376,1614257548.085970879,-0.03739,-0.37140,8.50050,8.50869
377,1614257548.118970871,-0.03728,-0.39060,8.50038,8.50943
378,1614257548.151971102,-0.03718,-0.40981,8.50024,8.51019
379,1614257548.184971094,-0.03708,-0.42901,8.50008,8.51098
380,1614257548.217971087,-0.03236,-0.42567,8.49449,8.50521
381,1614257548.250971079,-0.02765,-0.42233,8.48889,8.49943
382,1614257548.283971310,-0.02294,-0.41899,8.48329,8.49367
383,1614257548.316971302,-0.01823,-0.41565,8.47770,8.48790
384,1614257548.349971533,-0.01091,-0.41228,8.49230,8.50231
385,1614257548.382971764,-0.00360,-0.40891,8.50689,8.51672
386,1614257548.415971518,0.00371,-0.40553,8.52149,8.53114
387,1614257548.448971748,0.01101,-0.40214,8.53609,8.54556
388,1614257548.481971741,0.00313,-0.40512,8.53537,8.54498
389,1614257548.514971972,-0.00475,-0.40810,8.53465,8.54441
390,1614257548.547971725,-0.01263,-0.41108,8.53394,8.54384
391,1614257548.580971956,-0.02052,-0.41406,8.53322,8.54328
392,1614257548.613971949,-0.01707,-0.41177,8.52850,8.53845
393,1614257548.646972179,-0.01362,-0.40948,8.52379,8.53363
394,1614257548.679972410,-0.01016,-0.40719,8.51908,8.52882
395,1614257548.712972403,-0.00671,-0.40490,8.51438,8.52401
396,1614257548.745972395,0.00586,-0.39640,8.50941,8.51864
397,1614257548.778972387,0.01842,-0.38790,8.50444,8.51331
398,1614257548.811972618,0.03099,-0.37941,8.49947,8.50799
399,1614257548.844972610,0.04356,-0.37092,8.49449,8.50270
400,1614257548.877972841,0.03252,-0.35265,8.49676,8.50414
401,1614257548.910972595,0.02148,-0.33438,8.49901,8.50561
402,1614257548.943972826,0.01043,-0.31611,8.50124,8.50712
403,1614257548.976972818,0.01890,-0.32566,8.49370,8.49996
404,1614257549.009973049,0.02736,-0.33522,8.48616,8.49283
405,1614257549.042973280,0.03582,-0.34479,8.47864,8.48573
406,1614257549.075973034,0.03576,-0.37294,8.47266,8.48093
407,1614257549.108973265,0.03570,-0.40108,8.46664,8.47621
408,1614257549.141973257,0.03565,-0.42922,8.46061,8.47156
409,1614257549.174973488,0.03726,-0.43326,8.47020,8.48136
410,1614257549.207973480,0.03887,-0.43730,8.47979,8.49115
411,1614257549.240973473,0.04047,-0.44136,8.48938,8.50094
412,1614257549.273973703,0.03703,-0.42849,8.48286,8.49376
413,1614257549.306973696,0.03359,-0.41562,8.47635,8.48660
414,1614257549.339973927,0.03016,-0.40274,8.46985,8.47948
415,1614257549.372973919,0.02542,-0.39841,8.45784,8.46726
416,1614257549.405973911,0.02068,-0.39407,8.44583,8.45505
417,1614257549.438973904,0.01595,-0.38974,8.43383,8.44284
418,1614257549.471974134,-0.00203,-0.38142,8.42395,8.43258
419,1614257549.504974127,-0.02001,-0.37310,8.41406,8.42236
420,1614257549.537974358,-0.03799,-0.36478,8.40417,8.41217
421,1614257549.570974112,-0.05882,-0.35459,8.39700,8.40469
422,1614257549.603974342,-0.07965,-0.34439,8.38982,8.39726
423,1614257549.636974573,-0.10047,-0.33421,8.38262,8.38988
424,1614257549.669974566,-0.10357,-0.34460,8.37708,8.38481
425,1614257549.702974796,-0.10666,-0.35499,8.37155,8.37975
426,1614257549.735974550,-0.10974,-0.36539,8.36603,8.37472
427,1614257549.768974781,-0.10964,-0.37332,8.36192,8.37097
428,1614257549.801974773,-0.10953,-0.38126,8.35783,8.36724
