frame_idx timestamp vx_cam vy_cam vz_cam speed_mps
91 9.433986000 0.06920 -0.17734 4.93684 4.94051
92 9.537749000 -0.00699 -0.16039 4.83201 4.83468
93 9.641587000 0.04456 -0.14577 4.70185 4.70432
94 9.745342000 0.20627 -0.12022 4.56253 4.56878
95 9.849229000 0.27497 -0.13778 4.42232 4.43301
96 9.953059000 0.30398 -0.13494 4.36809 4.38073
97 10.056930000 0.31497 -0.13237 4.31928 4.33277
98 10.160830000 0.36133 -0.12327 4.19844 4.21576
99 10.264660000 0.39036 -0.10669 4.19847 4.21793
100 10.368670000 0.45066 -0.12382 4.12747 4.15384
101 10.472640000 0.49562 -0.15545 3.93886 3.97296
102 10.576630000 0.55396 -0.13871 3.96565 4.00656
103 10.680620000 0.62517 -0.09015 3.76455 3.81717
104 10.784610000 0.63613 -0.05238 3.81892 3.87190
105 10.888750000 0.66085 -0.04529 3.75918 3.81709
106 10.992720000 0.78495 -0.05088 3.55895 3.64484
107 11.096590000 0.69651 -0.09000 3.65782 3.72463
108 11.200570000 0.76526 -0.07280 3.51808 3.60108
109 11.304310000 0.68990 -0.03820 3.67266 3.73709
110 11.408180000 0.69322 -0.03534 3.63144 3.69718
111 11.511920000 0.83919 -0.03106 3.53086 3.62935
112 11.615530000 0.74106 -0.04675 3.59030 3.66628
113 11.719270000 0.73075 -0.07793 3.50836 3.58451
114 11.822770000 0.55749 -0.05183 3.62728 3.67023
115 11.926380000 0.56237 -0.04735 3.63465 3.67821
116 12.030000000 0.69202 -0.02321 3.56704 3.63362
117 12.133610000 0.71950 0.01378 3.68353 3.75316
118 12.237100000 0.56809 -0.02367 3.68197 3.72561
119 12.340600000 0.40831 -0.07223 3.70301 3.72616
120 12.444110000 0.19528 -0.13558 3.74476 3.75230
121 12.547670000 0.25326 -0.14518 3.79595 3.80716
122 12.651070000 0.35641 -0.08928 3.88322 3.90056
123 12.754690000 0.41175 -0.04465 3.95785 3.97946
124 12.858060000 0.44046 0.09682 4.06886 4.09378
125 12.961670000 0.32641 0.09943 4.13527 4.14933
126 13.065200000 0.21232 0.01719 4.34334 4.34856
127 13.168770000 0.20505 -0.05974 4.51721 4.52225
128 13.272350000 0.26942 -0.08336 4.58417 4.59283
129 13.375880000 0.29541 -0.07353 4.69823 4.70808
130 13.479500000 0.31556 -0.04916 4.79819 4.80881
131 13.583110000 0.29427 -0.06282 4.96252 4.97164
132 13.686720000 0.25888 -0.06545 5.11404 5.12101
133 13.790340000 0.23492 -0.04934 5.26692 5.27239
134 13.893950000 0.21257 -0.02655 5.43511 5.43933
135 13.997670000 0.19860 -0.00778 5.63452 5.63802
136 14.101300000 0.19660 -0.02396 5.81935 5.82272
137 14.204920000 0.25142 -0.01643 5.97382 5.97913
138 14.308540000 0.21395 -0.03021 6.16477 6.16855
139 14.412270000 0.25675 -0.02620 6.31625 6.32152
140 14.515890000 0.25309 -0.02845 6.48909 6.49409
141 14.619680000 0.28115 -0.01926 6.62123 6.62722
142 14.723260000 0.20859 -0.02911 6.82638 6.82963
143 14.826860000 0.18530 -0.03897 6.97937 6.98194
144 14.930480000 0.19182 -0.03974 7.13253 7.13522
145 15.034100000 0.12652 -0.07538 7.31920 7.32068
146 15.137840000 0.11173 -0.09112 7.45024 7.45164
147 15.241450000 0.06233 -0.07746 7.60499 7.60564
148 15.345080000 0.07736 -0.08680 7.66862 7.66950
149 15.448810000 0.05712 -0.11841 7.74455 7.74566
150 15.552550000 0.05362 -0.14736 7.77244 7.77402
151 15.656170000 0.03310 -0.12836 7.81422 7.81534
152 15.759900000 0.09804 -0.07580 7.86310 7.86407
153 15.863640000 0.09191 -0.12880 7.90167 7.90326
154 15.967390000 0.08564 -0.15459 7.91534 7.91731
155 16.071020000 0.13584 -0.15754 7.89491 7.89765
156 16.174740000 0.12403 -0.16886 7.89838 7.90116
157 16.278450000 0.14650 -0.21183 7.88295 7.88716
158 16.382090000 0.10404 -0.17732 7.85425 7.85694
159 16.485710000 0.11546 -0.16739 7.84051 7.84315
160 16.589330000 0.10829 -0.16089 7.83841 7.84081
161 16.693090000 0.13348 -0.16285 7.83419 7.83702
162 16.796680000 0.13508 -0.18281 7.84021 7.84351
163 16.900430000 0.16901 -0.18908 7.83247 7.83657
164 17.004190000 0.21213 -0.19673 7.78543 7.79080
165 17.107900000 0.22080 -0.17921 7.73049 7.73572
166 17.211650000 0.27019 -0.16584 7.72344 7.72995
167 17.315390000 0.26068 -0.16947 7.68653 7.69282
168 17.419150000 0.23904 -0.17804 7.63787 7.64368
169 17.522870000 0.27658 -0.14965 7.64231 7.64877
170 17.626480000 0.27443 -0.15910 7.58342 7.59005
171 17.730220000 0.25647 -0.16922 7.52466 7.53093
172 17.833840000 0.25043 -0.15840 7.48777 7.49363
173 17.937460000 0.25243 -0.14494 7.41430 7.42002
174 18.041200000 0.24998 -0.14610 7.34731 7.35301
175 18.144820000 0.26796 -0.15526 7.27137 7.27796
176 18.248550000 0.23606 -0.13772 7.20848 7.21366
177 18.352170000 0.26037 -0.14937 7.13070 7.13702
178 18.455930000 0.24687 -0.14890 7.06603 7.07191
179 18.559570000 0.23751 -0.17560 6.97661 6.98286
180 18.663260000 0.22215 -0.14441 6.92629 6.93135
181 18.766880000 0.18614 -0.14714 6.81207 6.81620
182 18.870490000 0.15685 -0.15503 6.66542 6.66907
183 18.974110000 0.14265 -0.15230 6.53844 6.54177
184 19.077720000 0.13872 -0.15034 6.36027 6.36356
185 19.181410000 0.11576 -0.14245 6.20711 6.20982
186 19.285020000 0.05830 -0.13689 6.02121 6.02305
187 19.388680000 0.00902 -0.13510 5.84025 5.84182
188 19.492240000 -0.03400 -0.14074 5.64763 5.64948
189 19.595800000 -0.06051 -0.14058 5.44549 5.44764
190 19.699410000 -0.11420 -0.13127 5.25108 5.25396
191 19.802910000 -0.21874 -0.16757 5.16377 5.17111
192 19.906520000 -0.25282 -0.15205 5.09428 5.10281
193 20.010020000 -0.21764 -0.11407 5.05712 5.06309
194 20.113500000 -0.31749 -0.10233 5.05647 5.06746
195 20.217140000 -0.35933 -0.09934 5.03196 5.04575
196 20.320610000 -0.32796 -0.12182 4.95515 4.96748
197 20.424100000 -0.47251 -0.12352 4.94979 4.97382
198 20.527470000 -0.50868 -0.15240 4.96242 4.99075
199 20.630960000 -0.47093 -0.18161 4.77974 4.80632
200 20.734440000 -0.59738 -0.13861 4.78330 4.82245
201 20.837960000 -0.59949 -0.14963 4.73111 4.77129
202 20.941510000 -0.48836 -0.14082 4.47166 4.50045
203 21.045020000 -0.67117 -0.13187 4.59484 4.64547
204 21.148370000 -0.60599 -0.07236 4.36025 4.40275
205 21.251900000 -0.77515 -0.06527 4.54545 4.61153
206 21.355440000 -0.74314 -0.06112 4.53731 4.59817
207 21.459000000 -0.61521 -0.07669 4.31743 4.36172
208 21.562720000 -0.72986 -0.07638 4.54820 4.60702
209 21.666360000 -0.74970 -0.10192 4.54480 4.60735
210 21.770100000 -0.72356 -0.11660 4.34020 4.40165
211 21.873950000 -0.71386 -0.09818 4.58166 4.63798
212 21.977710000 -0.69306 -0.14497 4.59503 4.64926
213 22.081440000 -0.63608 -0.12795 4.47866 4.52541
214 22.185310000 -0.65548 -0.08079 4.67982 4.72619
215 22.289170000 -0.54559 -0.05285 4.57636 4.60907
216 22.393170000 -0.41551 -0.04043 4.70928 4.72775
217 22.497160000 -0.20541 -0.06754 4.72420 4.72914
218 22.601290000 -0.15662 -0.10993 4.75601 4.75986
219 22.705510000 -0.19704 -0.05814 4.86771 4.87204
220 22.809640000 -0.18342 0.00537 4.97857 4.98195
221 22.913660000 -0.15960 -0.07379 5.05398 5.05703
222 23.017610000 -0.10256 -0.11575 5.14658 5.14890
223 23.121720000 -0.00811 -0.13372 5.24732 5.24903
224 23.225710000 0.06207 -0.10438 5.35037 5.35175
225 23.329700000 0.10712 -0.05667 5.43283 5.43418
226 23.433600000 0.06860 -0.02857 5.54557 5.54607
227 23.537560000 -0.01801 -0.04882 5.75391 5.75415
228 23.641430000 -0.03805 -0.06698 5.86754 5.86804
229 23.745190000 0.08422 -0.08339 6.00473 6.00590
230 23.848990000 0.10634 -0.09551 6.10984 6.11151
231 23.952650000 0.07387 -0.11421 6.23074 6.23222
232 24.056420000 0.07469 -0.10580 6.30057 6.30190
233 24.160010000 0.08395 -0.12385 6.36519 6.36695
234 24.263960000 0.03765 -0.12560 6.44602 6.44735
235 24.367270000 -0.01912 -0.09508 6.54292 6.54364
236 24.471000000 -0.04539 -0.04579 6.69095 6.69126
237 24.574560000 -0.01523 -0.01729 6.89189 6.89193
238 24.678100000 0.02513 -0.08642 7.03525 7.03582
239 24.781830000 -0.02906 -0.14818 7.13446 7.13606
240 24.885470000 -0.07362 -0.15800 7.16831 7.17043
241 24.989130000 -0.11226 -0.13535 7.23227 7.23441
242 25.092670000 -0.03643 -0.09384 7.34386 7.34455
243 25.196320000 -0.02592 -0.07718 7.46983 7.47028
244 25.299900000 -0.00924 -0.08303 7.60952 7.60998
245 25.403640000 0.02513 -0.12025 7.70103 7.70201
246 25.507250000 0.01424 -0.12686 7.83294 7.83398
247 25.610880000 0.00505 -0.10650 8.00508 8.00579
248 25.714630000 0.05853 -0.11967 8.02328 8.02439
249 25.818220000 -0.00790 -0.15110 8.09803 8.09944
250 25.921980000 -0.06302 -0.16642 8.08987 8.09182
251 26.025680000 -0.07183 -0.14810 8.14828 8.14995
252 26.129230000 -0.07803 -0.10993 8.18291 8.18402
253 26.232990000 -0.09569 -0.13693 8.26805 8.26974
254 26.336550000 -0.04861 -0.15833 8.29896 8.30061
255 26.440340000 0.01155 -0.16625 8.30600 8.30767
256 26.544050000 -0.01034 -0.12081 8.33633 8.33722
257 26.647670000 0.02471 -0.00745 8.49517 8.49521
258 26.751260000 0.06100 -0.08141 8.42701 8.42762
259 26.854880000 -0.00497 -0.10680 8.40952 8.41020
260 26.958500000 -0.08457 -0.08168 8.42663 8.42745
261 27.062230000 -0.08445 -0.07903 8.44152 8.44232
262 27.165870000 -0.05664 -0.17220 8.39264 8.39460
263 27.269470000 0.06857 -0.29138 8.15923 8.16471
264 27.373230000 0.17531 -0.27841 8.07039 8.07709
265 27.476870000 0.18447 -0.17045 8.09551 8.09941
266 27.580440000 0.09597 -0.07665 8.23538 8.23630
267 27.684070000 0.06323 -0.08812 8.39386 8.39456
268 27.787700000 0.06646 -0.28697 8.31355 8.31876
269 27.891280000 0.07802 -0.27212 8.01868 8.02368
270 27.995100000 0.06339 -0.14713 7.91445 7.91607
271 28.098650000 0.13325 -0.02251 7.94604 7.94719
272 28.202280000 0.16561 -0.10469 8.01044 8.01284
273 28.305870000 0.00362 -0.07154 8.02584 8.02616
274 28.409630000 -0.00284 -0.00483 7.93513 7.93513
275 28.513230000 0.01581 0.04633 7.89079 7.89094
276 28.616840000 -0.06161 -0.03675 7.89327 7.89360
277 28.722280000 -0.05351 -0.01901 7.87268 7.87288
278 28.824220000 0.00242 -0.05424 7.90836 7.90855
279 28.927940000 0.06036 -0.06532 7.91117 7.91167
280 29.031560000 0.06121 -0.11502 7.84312 7.84421
281 29.135300000 0.02510 -0.11320 7.81913 7.81999
282 29.238910000 0.06679 -0.04621 7.74746 7.74789
283 29.342530000 -0.02229 -0.07573 7.82404 7.82444
284 29.446140000 -0.08951 -0.07949 7.87474 7.87565
285 29.549760000 -0.06389 -0.11557 7.89583 7.89693
286 29.653420000 -0.10818 -0.09027 7.88189 7.88315
287 29.757120000 -0.19066 -0.14928 7.81539 7.81914
288 29.860880000 -0.17555 -0.18666 7.72658 7.73083
289 29.964620000 -0.07825 -0.13245 7.69742 7.69896
290 30.068210000 -0.05754 -0.03832 7.76116 7.76147
291 30.172000000 -0.08669 -0.06096 7.86733 7.86805
292 30.275700000 -0.19272 -0.13125 7.93260 7.93602
293 30.379310000 -0.20440 -0.12304 7.88074 7.88436
294 30.483050000 -0.09806 -0.09759 7.84161 7.84283
295 30.586670000 -0.05976 -0.01099 7.86633 7.86657
296 30.690400000 -0.07340 -0.01846 7.93852 7.93888
297 30.794050000 -0.19993 -0.00942 7.99475 7.99725
298 30.897640000 -0.20641 -0.10165 8.00667 8.00998
299 31.001380000 -0.13603 -0.12581 7.96186 7.96401
300 31.105010000 -0.09875 -0.13971 7.95074 7.95258
301 31.208610000 -0.09621 -0.16577 7.94040 7.94271
302 31.312350000 -0.13965 -0.18675 7.89677 7.90022
303 31.416200000 -0.21073 -0.10421 7.88094 7.88444
304 31.520060000 -0.16603 -0.03844 7.90943 7.91126
305 31.623420000 -0.12741 0.01174 8.06887 8.06988
306 31.726940000 -0.16803 -0.02062 8.09797 8.09974
307 31.830690000 -0.12855 -0.11117 8.06845 8.07024
308 31.934300000 -0.09445 -0.15178 7.94016 7.94218
309 32.038040000 0.02964 -0.12030 7.87034 7.87131
310 32.141650000 -0.04178 0.00090 7.89904 7.89915
311 32.245260000 -0.19174 0.01364 7.98831 7.99062
312 32.348880000 -0.13058 -0.03606 8.04337 8.04451
313 32.452660000 -0.04095 -0.05813 8.07543 8.07574
314 32.556240000 -0.00923 -0.05715 8.10733 8.10754
315 32.659980000 -0.03230 -0.11581 8.12585 8.12674
316 32.763730000 -0.07290 -0.14025 8.06534 8.06689
317 32.867470000 -0.02082 -0.07401 7.99368 7.99405
318 32.971200000 0.08373 -0.03916 8.03306 8.03359
319 33.074830000 -0.10293 0.03473 8.22172 8.22244
320 33.178560000 -0.22405 -0.03683 8.29266 8.29576
321 33.282310000 -0.19219 -0.16367 8.25083 8.25469
322 33.386030000 -0.10746 -0.16288 8.14434 8.14667
323 33.489780000 -0.11315 -0.14318 8.07648 8.07855
324 33.593560000 -0.22295 -0.10837 8.10196 8.10575
325 33.697130000 -0.10720 -0.05086 8.17061 8.17147
326 33.800870000 0.05337 -0.05764 8.27583 8.27620
327 33.904610000 -0.03812 -0.06510 8.31949 8.31983
328 34.008350000 -0.09121 -0.16923 8.33283 8.33505
329 34.112090000 -0.03751 -0.22698 8.25395 8.25715
330 34.215840000 -0.04316 -0.21591 8.19230 8.19526
331 34.319570000 0.08880 -0.15162 8.14849 8.15038
332 34.423340000 0.12996 -0.09108 8.19530 8.19683
333 34.526940000 -0.02630 -0.06389 8.31236 8.31265
334 34.630670000 -0.09994 -0.14318 8.33900 8.34083
335 34.734300000 -0.07298 -0.18179 8.21059 8.21292
336 34.837900000 0.01377 -0.18389 8.10499 8.10709
337 34.941520000 0.02754 -0.14163 8.07261 8.07389
338 35.045260000 -0.11768 -0.10404 8.11633 8.11785
339 35.148870000 -0.06558 -0.11390 8.13585 8.13691
340 35.252510000 -0.05630 -0.15847 8.09507 8.09681
341 35.356230000 -0.05888 -0.12567 8.07904 8.08023
342 35.459850000 -0.10375 -0.15367 8.03705 8.03919
343 35.563620000 -0.05851 -0.16263 7.97022 7.97209
344 35.667200000 -0.08741 -0.12312 7.85672 7.85817
345 35.770940000 -0.10518 -0.04229 7.86410 7.86491
346 35.874680000 0.02862 -0.02508 6.82670 6.82680
347 35.978300000 0.00792 -0.02089 6.82494 6.82497
348 36.082080000 -0.01277 -0.01664 6.82634 6.82637
349 36.185780000 -0.03344 -0.01240 6.82593 6.82603
350 36.289500000 -0.05423 -0.00822 6.82485 6.82507
351 36.393220000 -0.07477 -0.00395 6.82570 6.82611
352 36.496880000 -0.09562 0.00025 6.82488 6.82555
353 36.600490000 -0.11622 0.00445 6.82387 6.82487
354 36.704360000 -0.13690 0.00870 6.82479 6.82617
355 36.807990000 -0.15766 0.01288 6.82317 6.82500
356 36.911770000 -0.17829 0.01710 6.82242 6.82477
357 37.015480000 -0.19902 0.02132 6.82267 6.82561
358 37.119060000 -0.21978 0.02550 6.82050 6.82409
359 37.222810000 -0.24032 0.02974 6.82061 6.82491
360 37.326430000 -0.26107 0.03393 6.82033 6.82541
361 37.430160000 -0.31203 0.04387 6.87437 6.88159
362 37.533780000 -0.02687 -0.01212 6.26044 6.26051
363 37.637390000 0.02276 -0.03272 6.25416 6.25429
364 37.741030000 0.12838 -0.11285 6.24134 6.24368
365 37.844750000 0.10558 -0.13802 6.13933 6.14179
366 37.948360000 0.01853 -0.11417 6.14256 6.14365
367 38.052310000 -0.04338 -0.09160 6.15125 6.15209
368 38.155720000 -0.02525 -0.05431 6.21715 6.21744
369 38.259670000 -0.04716 -0.07828 6.28210 6.28276
370 38.362940000 -0.08448 -0.06938 6.34412 6.34506
371 38.466570000 -0.20578 -0.10187 6.27389 6.27809
372 38.570230000 -0.17655 -0.09816 6.27870 6.28194
373 38.673810000 -0.09102 -0.05966 6.30857 6.30951
374 38.777460000 0.00025 0.00707 6.38018 6.38019
375 38.881060000 -0.11500 0.08910 6.52240 6.52402
376 38.984720000 -0.24190 -0.04267 6.62100 6.62555
377 39.088300000 -0.09232 -0.10739 6.67347 6.67497
378 39.192020000 -0.00788 -0.11760 6.68891 6.68995
379 39.295720000 -0.04699 -0.13906 6.58269 6.58432
380 39.399320000 -0.13207 -0.19262 6.47496 6.47917
381 39.502980000 0.15580 -0.29840 6.29194 6.30094
382 39.606730000 0.32042 -0.20516 6.30904 6.32050
383 39.710390000 0.26120 -0.13584 6.55925 6.56585
384 39.814160000 0.22976 -0.16749 6.61976 6.62586
385 39.917810000 0.19039 -0.30852 6.56524 6.57524
386 40.021440000 0.14351 -0.31614 6.56699 6.57616
387 40.125180000 0.21074 -0.29570 6.49314 6.50329
388 40.228960000 0.18910 -0.18612 6.61707 6.62239
389 40.332560000 0.14876 -0.21298 6.61268 6.61778
390 40.436270000 0.07811 -0.15634 6.66062 6.66291
391 40.540000000 0.11798 -0.23512 6.59534 6.60059
392 40.643620000 0.08871 -0.21092 6.56838 6.57236
393 40.747350000 0.10181 -0.20912 6.47822 6.48240
394 40.850980000 0.06391 -0.14994 6.43124 6.43331
395 40.954720000 0.03673 -0.12384 6.38349 6.38480
396 41.058450000 0.00190 -0.11491 6.35575 6.35679
397 41.162090000 0.05603 -0.10844 6.33819 6.33937
398 41.265810000 0.08431 -0.16447 6.21365 6.21640
399 41.370360000 0.04531 -0.15269 6.05029 6.05238
400 41.473270000 0.02297 -0.16298 5.89084 5.89314
401 41.576790000 0.02722 -0.13184 5.76344 5.76501
402 41.680520000 0.10546 -0.12203 5.49973 5.50209
403 41.784260000 0.03772 -0.10751 5.29843 5.29966
404 41.887680000 -0.02165 -0.08850 5.12563 5.12644
405 41.991400000 -0.09375 -0.04330 5.04934 5.05040
406 42.094800000 -0.12326 0.00893 4.99351 4.99504
407 42.198260000 -0.13975 0.02011 4.91392 4.91594
408 42.301840000 -0.23401 -0.00519 4.94340 4.94894
409 42.405330000 -0.24905 -0.01361 4.90080 4.90714
410 42.508850000 -0.28818 -0.05816 4.73652 4.74563
411 42.612350000 -0.32686 -0.05861 4.74674 4.75834
412 42.715820000 -0.54984 -0.03432 4.47054 4.50436
413 42.819320000 -0.46606 0.01811 4.60706 4.63061
414 42.922650000 -0.50987 0.02794 4.56867 4.59711
415 43.026190000 -0.77253 0.04338 4.26605 4.33565
416 43.129650000 -0.69021 -0.07904 4.39828 4.45281
417 43.233030000 -0.69419 -0.06393 4.34929 4.40481
418 43.336520000 -0.92064 0.03482 4.01509 4.11943
419 43.440050000 -0.60818 0.01047 4.21880 4.26243
420 43.543500000 -0.58409 -0.00527 4.23405 4.27415
421 43.647150000 -0.89231 0.07138 4.00730 4.10607
422 43.750710000 -0.60234 -0.03431 4.17554 4.21890
423 43.854350000 -0.61935 -0.04622 4.08751 4.13443
424 43.957960000 -0.86003 -0.03885 3.86086 3.95568
425 44.061680000 -0.53196 -0.08197 3.97919 4.01543
426 44.165420000 -0.43903 -0.03219 3.94522 3.96970
427 44.268910000 -0.75901 -0.03184 3.79429 3.86959
428 44.372740000 -0.39593 0.04572 3.95326 3.97330
429 44.476270000 -0.78019 0.03490 3.99488 4.07050
430 44.580030000 -0.46780 0.04701 4.19033 4.21662
431 44.683750000 -0.49442 0.00518 4.31647 4.34470
432 44.787490000 -0.67396 -0.00387 4.43550 4.48641
433 44.891360000 -0.40445 0.00118 4.51479 4.53287
434 44.995090000 -0.39914 -0.00952 4.63605 4.65321
435 45.098960000 -0.47858 -0.00896 4.74693 4.77100
436 45.203360000 -0.34243 0.02143 4.83152 4.84369
437 45.306930000 -0.34707 0.02554 4.95286 4.96507
438 45.410680000 -0.26540 0.00227 5.04695 5.05393
439 45.514850000 -0.25977 -0.01341 5.17414 5.18068
440 45.618560000 -0.24652 -0.01186 5.29923 5.30498
441 45.722540000 -0.16082 -0.00059 5.43769 5.44007
442 45.826510000 -0.10453 0.00879 5.57797 5.57896
443 45.930510000 -0.06303 0.00738 5.74457 5.74492
444 46.034570000 -0.03421 0.00209 5.93319 5.93329
445 46.138420000 -0.02309 0.00556 6.09987 6.09992
446 46.242420000 -0.00882 -0.00454 6.30728 6.30729
447 46.346350000 0.00976 -0.00589 6.49047 6.49048
448 46.450210000 -0.14922 0.03806 6.60150 6.60330
449 46.554100000 -0.43104 0.15193 6.66559 6.68124
450 46.657810000 -0.47698 0.18810 6.84112 6.86031
451 46.761680000 -0.36173 0.14635 7.14297 7.15363
452 46.865420000 -0.39452 0.12882 7.30867 7.32044
453 46.969180000 -0.24681 0.09945 7.59354 7.59820
454 47.072900000 -0.17941 0.00404 7.72349 7.72558
455 47.176650000 -0.17641 -0.06365 7.82656 7.82881
456 47.280390000 -0.14228 -0.03866 8.05309 8.05444
457 47.384120000 -0.16738 -0.03328 8.15090 8.15269
458 47.487740000 -0.08649 -0.03972 8.36924 8.36978
459 47.591510000 -0.13186 -0.08248 8.36764 8.36908
460 47.695090000 -0.09814 -0.08368 8.39487 8.39586
461 47.798710000 -0.16286 -0.12409 8.31890 8.32142
462 47.902330000 -0.11163 -0.09834 8.32232 8.32365
463 48.006070000 -0.09813 -0.06641 8.38209 8.38293
464 48.109680000 -0.08624 -0.05816 8.43215 8.43279
465 48.213880000 -0.09459 -0.09037 8.44603 8.44704
466 48.316910000 -0.11163 -0.10761 8.41186 8.41329
467 48.420530000 0.21534 0.01599 8.43498 8.43774
468 48.524140000 0.22978 0.01672 8.45972 8.46285
469 48.627780000 0.07535 -0.03364 8.38557 8.38597
470 48.731400000 0.13393 0.00980 8.39335 8.39442
471 48.835360000 0.03206 0.02257 8.41491 8.41500
